mode,regime,volume_threshold,hft_frac,run,seed,n_iter,shock_it,shock_dp,speed_multiplier,info_lag,softlimit,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,avg_sub_iters,max_sub_iters_observed,threshold_hit_rate,executed_volume_total,book_depleted_rate,calendar_volume_per_tick_target,vstar_to_calendar_tick_ratio
calendar,calendar,,1.0,13,131002,500,200,-10,2,0,100,0.7692175660010087,0.9380224067804134,0.2556306306306307,0,1.0,1.0,1,1.0,9916,0.0,12.914933333333332,
calendar,calendar,,1.0,14,141002,500,200,-10,2,0,100,0.660106038768208,0.3944199337298336,0.24868651488616467,300,0.0,1.0,1,1.0,13189,0.0,12.914933333333332,
calendar,calendar,,1.0,15,151002,500,200,-10,2,0,100,2.830823312290277,2.896738846664246,0.10423116615067088,16,0.95,1.0,1,1.0,10818,0.0,12.914933333333332,
calendar,calendar,,1.0,16,161002,500,200,-10,2,0,100,1.8207483712258954,1.5137293418280886,0.1313868613138687,10,1.0,1.0,1,1.0,9577,0.0,12.914933333333332,
calendar,calendar,,1.0,17,171002,500,200,-10,2,0,100,1.692711427960044,1.3953439758313035,0.42977824709609297,16,1.0,1.0,1,1.0,10074,0.0,12.914933333333332,
calendar,calendar,,1.0,18,181002,500,200,-10,2,0,100,2.5853002661889817,2.1132875729684604,0.3862433862433862,21,1.0,1.0,1,1.0,10722,0.0,12.914933333333332,
calendar,calendar,,1.0,19,191002,500,200,-10,2,0,100,1.454482575972293,0.9916767262363455,0.1409001956947163,18,1.0,1.0,1,1.0,10003,0.0,12.914933333333332,
calendar,calendar,,1.0,20,201002,500,200,-10,2,0,100,1.1902872824415285,0.7889880220693044,0.4183574879227053,27,1.0,1.0,1,1.0,9549,0.0,12.914933333333332,
calendar,calendar,,1.0,21,211002,500,200,-10,2,0,100,7.907200168439687,10.648314981418679,0.4451754385964912,49,1.0,1.0,1,1.0,10443,0.0,12.914933333333332,
calendar,calendar,,1.0,22,221002,500,200,-10,2,0,100,2.9963994290509217,2.753435400642281,0.393595041322314,28,1.0,1.0,1,1.0,10795,0.0,12.914933333333332,
calendar,calendar,,1.0,23,231002,500,200,-10,2,0,100,1.2237823017191625,0.8728780649587771,0.22967189728958623,186,1.0,1.0,1,1.0,9408,0.0,12.914933333333332,
calendar,calendar,,1.0,24,241002,500,200,-10,2,0,100,1.642772030883673,1.0818894531049525,0.444078947368421,18,1.0,1.0,1,1.0,10323,0.0,12.914933333333332,
calendar,calendar,,1.0,25,251002,500,200,-10,2,0,100,2.740496768509433,2.3972896352693613,0.39414414414414417,18,1.0,1.0,1,1.0,10033,0.0,12.914933333333332,
calendar,calendar,,1.0,26,261002,500,200,-10,2,0,100,2.8473157900472987,2.8860584476619375,0.19902912621359223,17,1.0,1.0,1,1.0,9595,0.0,12.914933333333332,
calendar,calendar,,1.0,27,271002,500,200,-10,2,0,100,2.7125883908557515,2.399060486127154,0.34959349593495936,61,1.0,1.0,1,1.0,10034,0.0,12.914933333333332,
calendar,calendar,,1.0,28,281002,500,200,-10,2,0,100,4.489107995928465,5.600732655793411,0.1831916902738433,196,0.67,1.0,1,1.0,11689,0.0,12.914933333333332,
calendar,calendar,,1.0,29,291002,500,200,-10,2,0,100,3.6853027424898954,5.638977390291349,0.3128491620111732,67,0.8966666666666666,1.0,1,1.0,11555,0.0,12.914933333333332,
event_time,event_time_V6,6.0,0.0,0,1000006,500,200,-10,2,0,100,2.7899792205900256,2.78124781769593,0.12734864300626308,9,1.0,1.172,4,1.0,7499,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,1,1010006,500,200,-10,2,0,100,1.3489042400899687,1.1349805812908882,0.11491935483870973,14,1.0,1.136,3,1.0,7952,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,2,1020006,500,200,-10,2,0,100,1.5889410654053955,1.6567759589407034,0.13284518828451872,4,1.0,1.236,4,1.0,7612,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,3,1030006,500,200,-10,2,0,100,2.835063743503509,2.6352442898285515,0.11322549952426253,23,0.97,1.174,4,1.0,7728,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,4,1040006,500,200,-10,2,0,100,4.781632687209551,4.059765742520598,0.22633744855967078,23,1.0,1.136,3,1.0,8800,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,5,1050006,500,200,-10,2,0,100,2.981891356418513,3.3588952069073827,0.15483234714003946,25,1.0,1.174,3,1.0,7403,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,6,1060006,500,200,-10,2,0,100,2.6591081732250244,2.448306291403256,0.1274261603375527,13,1.0,1.176,3,1.0,7163,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,7,1070006,500,200,-10,2,0,100,0.8477143331700896,0.7735595498064007,0.11209439528023604,1,1.0,1.192,4,1.0,7301,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,8,1080006,500,200,-10,2,0,100,3.4144739267086837,5.21258124625797,0.11983032873806997,14,0.9566666666666667,1.178,3,1.0,8032,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,9,1090006,500,200,-10,2,0,100,2.9427065513634054,3.206910350553244,0.256637168141593,36,1.0,1.156,4,1.0,7498,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,10,1100006,500,200,-10,2,0,100,2.0592109784213983,2.335588612096421,0.159877800407332,49,1.0,1.15,4,1.0,7463,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,11,1110006,500,200,-10,2,0,100,6.753039876520408,7.466868808673737,0.19344933469805534,59,1.0,1.19,4,1.0,7310,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,12,1120006,500,200,-10,2,0,100,1.1900224953926681,1.333677409661437,0.16932907348242818,30,1.0,1.184,4,1.0,7336,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,13,1130006,500,200,-10,2,0,100,1.5152401655071157,2.333487148212711,0.13095238095238104,6,1.0,1.2,3,1.0,7232,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,14,1140006,500,200,-10,2,0,100,2.6649989087472727,2.545437741050244,0.15414258188824664,11,1.0,1.166,3,1.0,7219,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,15,1150006,500,200,-10,2,0,100,1.3981032205054622,0.9543528419884683,0.11344137273593904,23,0.9533333333333334,1.184,4,1.0,7329,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,16,1160006,500,200,-10,2,0,100,2.284454728107628,2.2706168249810217,0.12595419847328249,11,1.0,1.154,4,1.0,7415,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,17,1170006,500,200,-10,2,0,100,0.8622692599525305,1.1426884108501387,0.17860553963705827,10,1.0,1.176,3,1.0,7543,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,18,1180006,500,200,-10,2,0,100,1.587293682267099,1.8049002493366024,0.13333333333333333,188,1.0,1.182,3,1.0,6949,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,19,1190006,500,200,-10,2,0,100,1.4020957190377148,1.352869364855726,0.14460285132382894,28,1.0,1.164,4,1.0,7411,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,20,1200006,500,200,-10,2,0,100,1.318562169786846,1.2861104336392595,0.17283950617283947,39,1.0,1.186,4,1.0,7433,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,21,1210006,500,200,-10,2,0,100,2.595148493296574,2.3129769022371485,0.12008072653884956,6,1.0,1.214,4,1.0,6920,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,22,1220006,500,200,-10,2,0,100,3.3599099789893243,3.7358433032205283,0.22211895910780663,12,1.0,1.198,3,1.0,7348,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,23,1230006,500,200,-10,2,0,100,1.7419685943512646,1.8752249802828476,0.11625708884688088,12,1.0,1.188,3,1.0,6913,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,24,1240006,500,200,-10,2,0,100,2.923862568207621,2.1037374946300806,0.16190476190476188,6,1.0,1.216,3,1.0,7291,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,25,1250006,500,200,-10,2,0,100,2.4723742221109064,2.313539881789395,0.19028340080971656,34,1.0,1.236,4,1.0,7188,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,26,1260006,500,200,-10,2,0,100,2.076936383698611,2.57992719409725,0.17482517482517484,25,1.0,1.184,3,1.0,7902,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,27,1270006,500,200,-10,2,0,100,1.1591082039758533,1.1830432081878317,0.09927797833935019,18,1.0,1.17,3,1.0,6775,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,28,1280006,500,200,-10,2,0,100,6.122389301499106,13.472162559670128,0.13256784968684762,25,0.93,1.134,3,1.0,8932,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.0,29,1290006,500,200,-10,2,0,100,1.6364192525451389,2.076286727235462,0.12526766595289082,9,1.0,1.196,3,1.0,7183,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,0,1000106,500,200,-10,2,0,100,1.1342961729878247,0.853670299715643,0.20035460992907797,11,1.0,1.15,4,1.0,7036,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,1,1010106,500,200,-10,2,0,100,1.4590586617558439,1.8345800529348253,0.15650406504065045,20,1.0,1.152,4,1.0,7077,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,2,1020106,500,200,-10,2,0,100,1.5621658852524132,1.8279311965652236,0.24924623115577887,38,1.0,1.132,3,1.0,8264,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,3,1030106,500,200,-10,2,0,100,0.9414631516963479,1.2311250344761517,0.14730100640439153,10,1.0,1.174,3,1.0,7499,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,4,1040106,500,200,-10,2,0,100,2.6029383554029013,2.1713550003677726,0.09784735812133072,9,1.0,1.138,3,1.0,7819,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,5,1050106,500,200,-10,2,0,100,0.8838227929361823,0.7956352963882678,0.09574468085106388,29,1.0,1.138,3,1.0,7510,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,6,1060106,500,200,-10,2,0,100,2.4979869854120835,3.072074558835291,0.18965517241379304,22,1.0,1.144,4,1.0,8175,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,7,1070106,500,200,-10,2,0,100,3.6535892367895433,3.2042275802399645,0.28445747800586507,109,1.0,1.128,3,1.0,8439,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,8,1080106,500,200,-10,2,0,100,2.6997181876544434,2.650812149086933,0.0966183574879227,23,0.95,1.17,4,1.0,8142,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,9,1090106,500,200,-10,2,0,100,5.2349394481744564,5.538609762259536,0.22648752399232253,40,1.0,1.128,3,1.0,8071,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,10,1100106,500,200,-10,2,0,100,1.884085608514434,2.4021295040768003,0.10386029411764704,20,1.0,1.12,3,1.0,7679,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,11,1110106,500,200,-10,2,0,100,1.8050151694006258,2.003472406688813,0.16764705882352934,5,1.0,1.186,3,1.0,7354,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,12,1120106,500,200,-10,2,0,100,1.6016435732658145,1.297319129652723,0.21278721278721277,36,1.0,1.172,4,1.0,7278,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,13,1130106,500,200,-10,2,0,100,3.350751749390917,6.23014835607245,0.1333333333333333,13,0.9066666666666666,1.12,3,1.0,9191,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,14,1140106,500,200,-10,2,0,100,1.7830319955863074,2.4741699627580744,0.13307618129218898,15,0.9766666666666667,1.152,3,1.0,7371,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,15,1150106,500,200,-10,2,0,100,2.1134357197507696,2.246403707162296,0.11979695431472079,8,1.0,1.144,3,1.0,7626,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,16,1160106,500,200,-10,2,0,100,4.194111541769212,4.632613052343634,0.18161925601750556,15,1.0,1.12,3,1.0,7858,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,17,1170106,500,200,-10,2,0,100,3.039893183110607,2.1114254881449814,0.2126899016979447,9,1.0,1.152,3,1.0,7520,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,18,1180106,500,200,-10,2,0,100,2.330014634386055,4.078099552215452,0.12219730941704042,300,0.9766666666666667,1.142,4,1.0,8882,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,19,1190106,500,200,-10,2,0,100,1.186519279751482,1.1113403812617053,0.09840201850294367,73,1.0,1.146,3,1.0,7300,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,20,1200106,500,200,-10,2,0,100,1.7127075258721736,1.8063577850772075,0.23237338629592855,39,1.0,1.154,3,1.0,7812,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,21,1210106,500,200,-10,2,0,100,1.171584841721352,1.2616267671000758,0.10499490316004075,17,1.0,1.15,3,1.0,7413,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,22,1220106,500,200,-10,2,0,100,2.8419625482399073,2.426649577587257,0.19728601252609596,19,1.0,1.148,3,1.0,7802,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,23,1230106,500,200,-10,2,0,100,4.625088535612541,3.5324744968213424,0.32993890020366606,19,1.0,1.108,3,1.0,8476,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,24,1240106,500,200,-10,2,0,100,3.5469666143691807,2.8885344871452734,0.13085937500000006,11,0.85,1.148,3,1.0,7893,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,25,1250106,500,200,-10,2,0,100,0.703469076038013,0.8095710195081672,0.10521140609636187,57,1.0,1.112,3,1.0,7877,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,26,1260106,500,200,-10,2,0,100,0.7096240803647668,0.7579898056356124,0.08983218163869688,24,1.0,1.124,4,1.0,7268,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,27,1270106,500,200,-10,2,0,100,1.3762960820149615,1.5327209704387295,0.16283924843423794,34,1.0,1.172,4,1.0,7290,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,28,1280106,500,200,-10,2,0,100,1.895101996797111,2.5037750538866166,0.10277492291880781,14,0.9666666666666667,1.148,3,1.0,8635,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.1,29,1290106,500,200,-10,2,0,100,1.5950591995829977,1.9825107888418558,0.0923236514522822,5,1.0,1.152,3,1.0,7432,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,0,1000206,500,200,-10,2,0,100,8.007269592409179,8.82206927152777,0.20609884332281803,37,1.0,1.074,2,1.0,9109,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,1,1010206,500,200,-10,2,0,100,1.3094635842985647,1.5295567944239747,0.13043478260869565,29,1.0,1.112,3,1.0,8761,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,2,1020206,500,200,-10,2,0,100,2.045948661392134,1.6720328363542516,0.19168356997971595,28,1.0,1.17,4,1.0,7424,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,3,1030206,500,200,-10,2,0,100,2.8644369430715635,2.9064282223792777,0.1211556383970177,204,0.96,1.148,3,1.0,7296,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,4,1040206,500,200,-10,2,0,100,5.193018295117749,7.726312582790261,0.11948331539289567,51,0.8866666666666667,1.084,3,1.0,9525,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,5,1050206,500,200,-10,2,0,100,0.6514669021901334,0.7153254196889226,0.10933333333333331,56,1.0,1.132,3,1.0,7793,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,6,1060206,500,200,-10,2,0,100,2.765423779917226,2.5951753724653748,0.29357798165137616,34,1.0,1.146,3,1.0,8063,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,7,1070206,500,200,-10,2,0,100,1.1726937317655184,1.342949153499725,0.10096153846153846,15,1.0,1.168,4,1.0,6959,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,8,1080206,500,200,-10,2,0,100,4.09181309869071,5.437006898993955,0.1363636363636364,26,1.0,1.102,4,1.0,8840,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,9,1090206,500,200,-10,2,0,100,2.4185747543185716,3.11849776186942,0.21116279069767444,60,1.0,1.134,3,1.0,7620,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,10,1100206,500,200,-10,2,0,100,1.0971789297731573,1.3236362734754776,0.12889812889812896,14,1.0,1.128,3,1.0,7279,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,11,1110206,500,200,-10,2,0,100,1.5718411416516194,1.5814468148822283,0.17860851505711323,2,1.0,1.152,3,1.0,7152,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,12,1120206,500,200,-10,2,0,100,1.972241664446707,2.1596321038621005,0.1709129511677283,18,1.0,1.132,3,1.0,8168,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,13,1130206,500,200,-10,2,0,100,2.085111797925045,1.9985572495268888,0.08443067389620443,19,1.0,1.136,3,1.0,7605,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,14,1140206,500,200,-10,2,0,100,3.842503430741009,3.051341511343018,0.08660714285714288,18,0.9666666666666667,1.104,3,1.0,8408,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,15,1150206,500,200,-10,2,0,100,2.955343268530058,3.808913302042356,0.18472652218782254,45,1.0,1.122,3,1.0,7885,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,16,1160206,500,200,-10,2,0,100,1.4957751430316761,1.5154824699598346,0.11449579831932778,22,1.0,1.112,3,1.0,8399,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,17,1170206,500,200,-10,2,0,100,1.5103157198428285,1.7401104877905398,0.1506717850287908,39,1.0,1.136,3,1.0,7553,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,18,1180206,500,200,-10,2,0,100,1.944346830357392,2.2060241383470283,0.13209494324045418,19,1.0,1.158,3,1.0,8010,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,19,1190206,500,200,-10,2,0,100,3.5864055412884634,2.8691166151183873,0.39708561020036426,19,1.0,1.098,3,1.0,8655,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,20,1200206,500,200,-10,2,0,100,6.66407563403176,7.560468000029156,0.22672508214676892,10,1.0,1.134,4,1.0,8273,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,21,1210206,500,200,-10,2,0,100,5.0894627561862995,3.959823455098088,0.23027718550106605,14,1.0,1.136,3,1.0,7926,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,22,1220206,500,200,-10,2,0,100,6.988713159984416,4.961336232243101,0.23751274209989806,23,1.0,1.11,3,1.0,8588,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,23,1230206,500,200,-10,2,0,100,1.139917152512382,0.6769383449826745,0.08504923903312443,13,1.0,1.15,4,1.0,7670,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,24,1240206,500,200,-10,2,0,100,0.8254268503673242,0.8253843829489453,0.13229571984435792,67,1.0,1.15,3,1.0,7126,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,25,1250206,500,200,-10,2,0,100,2.2996755163869635,2.666830193164721,0.11829134720700983,14,1.0,1.128,4,1.0,7950,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,26,1260206,500,200,-10,2,0,100,5.017165406771586,5.705885700494455,0.2975746268656717,300,1.0,1.098,3,1.0,8381,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,27,1270206,500,200,-10,2,0,100,1.1764994294428828,1.040610042788711,0.08038869257950537,7,1.0,1.16,4,1.0,7259,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,28,1280206,500,200,-10,2,0,100,4.455152415680345,4.62781896064936,0.15289648622981952,44,0.8633333333333333,1.08,2,1.0,8177,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.2,29,1290206,500,200,-10,2,0,100,1.548745512090479,1.761824934988857,0.15676728334956191,19,1.0,1.124,3,1.0,7541,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,0,1000306,500,200,-10,2,0,100,1.3184430003170111,1.352788505572849,0.11742777260018634,21,1.0,1.138,3,1.0,7711,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,1,1010306,500,200,-10,2,0,100,1.8179371047525548,2.062678274186501,0.21895124195032195,54,1.0,1.106,4,1.0,7735,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,2,1020306,500,200,-10,2,0,100,1.744156324541931,1.9667956572183605,0.14459161147902863,17,1.0,1.122,3,1.0,7146,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,3,1030306,500,200,-10,2,0,100,1.1937315167114342,1.2586524998955884,0.19312906220984213,24,1.0,1.126,3,1.0,7688,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,4,1040306,500,200,-10,2,0,100,2.7632775101732334,2.28827458973307,0.1415571284125379,11,1.0,1.128,4,1.0,8082,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,5,1050306,500,200,-10,2,0,100,8.990551263008275,15.933496464573725,0.3676470588235294,51,0.9733333333333334,1.056,2,1.0,10056,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,6,1060306,500,200,-10,2,0,100,2.337070691636,4.81714194163527,0.11299435028248588,26,0.8866666666666667,1.07,3,1.0,10479,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,7,1070306,500,200,-10,2,0,100,1.7775569482546845,1.8529744475600642,0.24832214765100677,42,1.0,1.1,3,1.0,7802,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,8,1080306,500,200,-10,2,0,100,1.0870659852025712,1.0159446346844627,0.18391959798994972,69,1.0,1.092,3,1.0,8157,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,9,1090306,500,200,-10,2,0,100,2.5401483989053073,3.175091092215988,0.2142230026338894,96,1.0,1.12,3,1.0,7751,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,10,1100306,500,200,-10,2,0,100,1.1678187072291573,1.044775999185489,0.09449636552440285,3,1.0,1.114,3,1.0,8560,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,11,1110306,500,200,-10,2,0,100,2.83056789275799,2.3554893938350028,0.27484787018255574,300,1.0,1.124,4,1.0,7889,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,12,1120306,500,200,-10,2,0,100,1.4174503263967888,1.0983623634127868,0.23461538461538467,11,1.0,1.116,3,1.0,8253,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,13,1130306,500,200,-10,2,0,100,3.3396823253418195,2.977179278076443,0.07878787878787874,9,1.0,1.106,3,1.0,7949,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,14,1140306,500,200,-10,2,0,100,1.85651274812658,1.725740642844592,0.12540540540540535,28,1.0,1.098,2,1.0,7921,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,15,1150306,500,200,-10,2,0,100,1.786436373799553,1.9446302803520736,0.15000000000000002,20,1.0,1.118,3,1.0,8065,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,16,1160306,500,200,-10,2,0,100,2.5701326349981293,3.4677900730386897,0.16227180527383367,75,1.0,1.08,3,1.0,8371,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,17,1170306,500,200,-10,2,0,100,3.937582241646586,4.053537609742258,0.09514563106796113,17,0.9566666666666667,1.09,3,1.0,8228,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,18,1180306,500,200,-10,2,0,100,0.690963894413403,0.9707767877163133,0.15459459459459457,4,1.0,1.124,3,1.0,8375,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,19,1190306,500,200,-10,2,0,100,0.9477019129407752,1.0529071035967785,0.17653276955602526,3,1.0,1.138,3,1.0,8331,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,20,1200306,500,200,-10,2,0,100,1.7393975116627634,1.8534533530791468,0.26820809248554917,55,1.0,1.072,3,1.0,8980,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,21,1210306,500,200,-10,2,0,100,1.274762998975809,1.0418070440375027,0.0945273631840796,7,1.0,1.134,3,1.0,7742,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,22,1220306,500,200,-10,2,0,100,1.685884723148424,1.518888314314703,0.12159709618874778,16,1.0,1.146,3,1.0,7823,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,23,1230306,500,200,-10,2,0,100,2.7597562171750734,3.7896471388269184,0.14051973051010594,7,1.0,1.116,4,1.0,8525,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,24,1240306,500,200,-10,2,0,100,2.207202771798376,2.343410323437937,0.24535679374389047,21,1.0,1.096,2,1.0,8046,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,25,1250306,500,200,-10,2,0,100,7.823287920150854,6.909404248757837,0.19409282700421931,21,1.0,1.1,4,1.0,10081,0.0,12.914933333333332,0.4645784724659826
event_time,event_time_V6,6.0,0.3,26,1260306,500,200,-10,2,0,100,1.8759487670674417,2.3243431699903003,0.15100316789862722,15,1.0,1.104,2,1.0,7759,0.0,12.914933333333332,0.4645784724659826
