hft_frac,info_lag,softlimit,baseline_lag,baseline_softlimit,interaction_acf_abs_ret_1,baseline_acf_abs_ret_1,delay_only_acf_abs_ret_1,liquidity_only_acf_abs_ret_1,combined_acf_abs_ret_1,interaction_acf_abs_ret_5,baseline_acf_abs_ret_5,delay_only_acf_abs_ret_5,liquidity_only_acf_abs_ret_5,combined_acf_abs_ret_5,interaction_vol_persistence,baseline_vol_persistence,delay_only_vol_persistence,liquidity_only_vol_persistence,combined_vol_persistence,interaction_high_vol_cluster_share,baseline_high_vol_cluster_share,delay_only_high_vol_cluster_share,liquidity_only_high_vol_cluster_share,combined_high_vol_cluster_share,interaction_vol_ratio,baseline_vol_ratio,delay_only_vol_ratio,liquidity_only_vol_ratio,combined_vol_ratio
0.8,5,20,0,100,-0.007262530588671268,0.2894430853437397,0.2999943103952213,0.2694621163870494,0.27275081084985975,-0.04562203128329878,0.14910494240148162,0.18984347269676868,0.17309438664648746,0.16821088565847575,-0.006592002685995135,0.958160778484891,0.9646882036162743,0.9605574967643637,0.9604929192097519,0.08584169453734675,0.5232998885172797,0.5574136008918618,0.3337792642140468,0.4537346711259756,0.20288156982461025,3.263839761163304,3.352797875256873,2.004907682213606,2.296747366131785
0.8,5,50,0,100,-0.0254091458634631,0.2894430853437397,0.2999943103952213,0.30290216005770626,0.28804423924572475,-0.053586992280498874,0.14910494240148162,0.18984347269676868,0.1514523213269118,0.1386038593417,-0.005840202315047116,0.958160778484891,0.9646882036162743,0.9589541939108421,0.9596414167271783,0.0208472686733554,0.5232998885172797,0.5574136008918618,0.36599777034559644,0.4209587513935339,0.15031590572334164,3.263839761163304,3.352797875256873,2.053467964611988,2.2927419844288988
0.8,10,20,0,100,0.0077706111888400375,0.2894430853437397,0.3020019578837877,0.2694621163870494,0.28979160011593746,-0.00581761893726529,0.14910494240148162,0.14656213259115053,0.17309438664648746,0.1647339578988911,0.00031734567540764314,0.958160778484891,0.9582228115931384,0.9605574967643637,0.9609368755480188,0.03545150501672217,0.5232998885172797,0.50479375696767,0.3337792642140468,0.3507246376811593,-0.4600656794679203,3.263839761163304,3.5535396984636805,2.004907682213606,1.834541940046062
0.8,10,50,0,100,-0.032408432449225255,0.2894430853437397,0.3020019578837877,0.30290216005770626,0.283052600148529,0.0050716416948465015,0.14910494240148162,0.14656213259115053,0.1514523213269118,0.15398115321142722,0.0007998247970720795,0.958160778484891,0.9582228115931384,0.9589541939108421,0.9598160518161616,0.12017837235228529,0.5232998885172797,0.50479375696767,0.36599777034559644,0.46767001114827206,0.2451933990009576,3.263839761163304,3.5535396984636805,2.053467964611988,2.588361300913322
1.0,1,20,0,100,-0.0010126463258534613,0.29459156613627946,0.27073630577880575,0.28637076417621254,0.2615028574928854,-0.0014321707763523261,0.1367670854557341,0.13991892109631604,0.11895219462042664,0.12067185948465625,0.0022756338930491893,0.9556399617534574,0.955782377297962,0.9534131377522688,0.9558311871898225,-0.14124860646599768,0.4154960981047937,0.552396878483835,0.3821627647714604,0.37781493868450394,-0.808445832616802,2.7728358036279186,3.567796165569567,2.1608709008900786,2.147385430214925
1.0,1,50,0,100,-0.032230948069281395,0.29459156613627946,0.27073630577880575,0.28071412853098443,0.2246279201042293,-0.0251328499261583,0.1367670854557341,0.13991892109631604,0.16690605961391952,0.14492504532834316,0.0027150766424166584,0.9556399617534574,0.955782377297962,0.9565159698575317,0.959373462044453,-0.0396878483835007,0.4154960981047937,0.552396878483835,0.37302118171683396,0.47023411371237456,-0.33104628174641215,2.7728358036279186,3.567796165569567,2.310339044442912,2.774253124638148
1.0,3,20,0,100,0.01152976539722228,0.29459156613627946,0.31254888289415816,0.28637076417621254,0.31585784633131353,0.015131712002256659,0.1367670854557341,0.13541273792975067,0.11895219462042664,0.13272955909669987,0.003390677939015152,0.9556399617534574,0.9575071936678171,0.9534131377522688,0.9586710476056436,-0.10624303232998877,0.4154960981047937,0.4923076923076924,0.3821627647714604,0.35273132664437024,-0.4826665682050688,2.7728358036279186,3.0070066580857264,2.1608709008900786,1.9123751871428174
1.0,3,50,0,100,-0.02560464365753462,0.29459156613627946,0.31254888289415816,0.28071412853098443,0.2730668016313285,-0.044474791308344,0.1367670854557341,0.13541273792975067,0.16690605961391952,0.12107692077959209,-0.005137938710643719,0.9556399617534574,0.9575071936678171,0.9565159698575317,0.9532452630612477,-0.03478260869565242,0.4154960981047937,0.4923076923076924,0.37302118171683396,0.4150501672240802,-0.3268807905264377,2.7728358036279186,3.0070066580857264,2.310339044442912,2.217629108374282
1.0,5,20,0,100,-0.012198670811326084,0.29459156613627946,0.29795378427195984,0.28637076417621254,0.27753431150056684,0.029581170937962906,0.1367670854557341,0.12110329903121077,0.11895219462042664,0.1328695791338662,-0.0006680953043503024,0.9556399617534574,0.9562141655649044,0.9534131377522688,0.9533192462593654,0.01114827201783719,0.4154960981047937,0.41259754738015614,0.3821627647714604,0.39041248606466,0.17702774259378673,2.7728358036279186,2.5205327060873355,2.1608709008900786,2.0855955459432822
1.0,5,50,0,100,-0.012195769556372749,0.29459156613627946,0.29795378427195984,0.28071412853098443,0.27188057711029207,-0.015652957563838638,0.1367670854557341,0.12110329903121077,0.16690605961391952,0.13558931562555757,-0.004608259878033705,0.9556399617534574,0.9562141655649044,0.9565159698575317,0.9524819137909449,0.12251950947603107,0.4154960981047937,0.41259754738015614,0.37302118171683396,0.49264214046822746,0.6844170000550203,2.7728358036279186,2.5205327060873355,2.310339044442912,2.742452946957349
1.0,10,20,0,100,-0.04756817111055789,0.29459156613627946,0.29021057283908447,0.28637076417621254,0.23442159976845967,0.00812995727347643,0.1367670854557341,0.13607890075573162,0.11895219462042664,0.12639396719390059,-0.003559422956227465,0.9556399617534574,0.957525426512798,0.9534131377522688,0.9517391795553819,-0.0852842809364549,0.4154960981047937,0.5255295429208473,0.3821627647714604,0.406911928651059,-0.3277789350777538,2.7728358036279186,3.1298340409455148,2.1608709008900786,2.190090203129921
1.0,10,50,0,100,0.009492720437110247,0.29459156613627946,0.29021057283908447,0.28071412853098443,0.2858258556708997,-0.07566009331511428,0.1367670854557341,0.13607890075573162,0.16690605961391952,0.09055778159880275,-0.010957489984057878,0.9556399617534574,0.957525426512798,0.9565159698575317,0.9474439446328144,-0.09063545150501684,0.4154960981047937,0.5255295429208473,0.37302118171683396,0.3924191750278707,-0.361503363798648,2.7728358036279186,3.1298340409455148,2.310339044442912,2.30583391796186
