info_lag,softlimit,hft_frac,n_runs,vol_ratio_mean,vol_ratio_std,vol_ratio_ci_low,vol_ratio_ci_high,spread_ratio_mean,spread_ratio_std,spread_ratio_ci_low,spread_ratio_ci_high,max_drawdown_mean,max_drawdown_std,max_drawdown_ci_low,max_drawdown_ci_high,recovery_time_mean,recovery_time_std,recovery_time_ci_low,recovery_time_ci_high,mm_panic_ratio_mean,mm_panic_ratio_std,mm_panic_ratio_ci_low,mm_panic_ratio_ci_high,acf_abs_ret_1_mean,acf_abs_ret_1_std,acf_abs_ret_1_ci_low,acf_abs_ret_1_ci_high,acf_abs_ret_5_mean,acf_abs_ret_5_std,acf_abs_ret_5_ci_low,acf_abs_ret_5_ci_high,vol_persistence_mean,vol_persistence_std,vol_persistence_ci_low,vol_persistence_ci_high,high_vol_cluster_share_mean,high_vol_cluster_share_std,high_vol_cluster_share_ci_low,high_vol_cluster_share_ci_high
0,50,0.8,30,2.053467964611988,0.9487859508313751,1.7404872544329912,2.3855424173716986,1.9107480884411883,0.8566419476227205,1.629318478453799,2.2372099060774846,0.2597764859160004,0.12888175967627696,0.21674012080313018,0.30480613788551936,19.3,31.312826500465842,10.862500000000004,32.60916666666666,1.0,0.0,1.0,1.0,0.30290216005770626,0.08723301252819347,0.2727323655314943,0.33272929656710765,0.1514523213269118,0.0881114111345766,0.12076750108341652,0.1818835599071049,0.9589541939108421,0.015401054170244932,0.9535553649066422,0.964121061355232,0.36599777034559644,0.2067574451271615,0.2965245261984393,0.4389074693422519
0,50,1.0,30,2.310339044442912,1.2385253461819874,1.914982326615488,2.79368303178093,2.1655171124912003,1.2172172895903777,1.7782806456386169,2.653447328092062,0.33503787330097456,0.1763671984206339,0.2771753492856674,0.39661303852402235,45.43333333333333,60.112930121697545,27.86416666666667,67.00166666666667,1.0,0.0,1.0,1.0,0.28071412853098443,0.12256452455344105,0.23805509298166275,0.3248448098038956,0.16690605961391952,0.0905145471322202,0.13568139965020057,0.19942286177633164,0.9565159698575317,0.019538364166278546,0.9494877459819704,0.9631380980665789,0.37302118171683396,0.19524980796020477,0.3099163879598663,0.4430379041248606
0,100,0.0,30,1.9396308566231153,0.8781869742627352,1.6366041806755867,2.292721377840983,2.2948414045793384,1.2944007573367895,1.8579927403643692,2.8291314293272154,0.1451922320449075,0.0488052584538074,0.12898666937344758,0.1635361782950663,31.2,52.4196593813349,18.7325,51.53666666666666,0.9587777777777778,0.14537962811464855,0.9019861111111112,0.9942222222222222,0.2943054260142839,0.09723130499277101,0.25958967363382995,0.3277105777485246,0.14086703580503895,0.08147282545523053,0.1144124917346319,0.1727929191790757,0.9611762010481868,0.01115702575864619,0.9571586419704669,0.9649071782527044,0.43143812709030094,0.260527796135293,0.3508361204013378,0.5319063545150503
0,100,0.2,30,2.0237133402670238,1.2506172877308794,1.6375364062735451,2.4639310661064178,2.1112915242901718,1.4165685561048285,1.6556245266988856,2.632493542360156,0.16777406145901416,0.05825979661363328,0.1479695247432578,0.1888712359174764,35.03333333333333,56.03107717325629,19.765,59.468333333333334,0.9966666666666666,0.011970589758115024,0.9913333333333334,1.0,0.2738371602487577,0.09708666208758271,0.240889388459849,0.3079928864010013,0.12223668772525116,0.10261611151987032,0.08772460169140661,0.1624452797122503,0.9571686441524065,0.011429765389445226,0.9529662893504139,0.9614402606511375,0.3462653288740246,0.23806853415637944,0.2697798216276477,0.4309085841694537
0,100,0.4,30,2.3617835311311164,1.3240011693639537,1.931316982474357,2.848247185977208,2.4412960319748405,1.5538893589263405,1.9619691796767473,3.027338918669415,0.19422452464226228,0.08169833844144643,0.1664904959461127,0.22528863010535574,42.0,74.69893596620209,19.92916666666667,72.33666666666666,0.9965555555555556,0.01886599920295573,0.9896666666666666,1.0,0.30813855910208476,0.10030907353865696,0.2775504257737882,0.34722470279460194,0.13560605132970102,0.09446076132147228,0.10163193932930352,0.1675318279734868,0.9633943189193818,0.011685859144996284,0.9590454091753248,0.9671523051161667,0.43444816053511703,0.2508312766225897,0.34177536231884054,0.5254208472686733
0,100,0.6,30,2.7942413589835966,1.5144589175797312,2.289723597490451,3.327621666630328,2.8286532572313723,1.777719497225123,2.2364361120127736,3.4912629338172447,0.22299738554226042,0.10106454600466548,0.1906751421887837,0.25745689070611905,57.1,97.97865707070756,26.862500000000004,94.03416666666666,0.9402222222222221,0.18497371322685224,0.8652166666666665,0.9992222222222222,0.29699215832120396,0.09357318839654882,0.2641596719485697,0.3294677027461843,0.1615794437224294,0.09403681663540013,0.13165595408832195,0.19379185031239013,0.960825122735682,0.012976945172902057,0.956181173738887,0.9648800641212831,0.48093645484949826,0.24628461975759464,0.3964130434782609,0.5670206243032331
0,100,0.8,30,3.263839761163304,2.0445899437138007,2.546272554162746,4.003078679543791,3.731317668086949,2.856595316028553,2.767829135847478,4.7044736775310545,0.259991938815029,0.11722521740718492,0.2163369523185014,0.3012008582151903,56.2,80.5063287295927,32.32250000000001,88.0375,0.986,0.046299044618296925,0.9679888888888889,0.9991111111111111,0.2894430853437397,0.09178342143726467,0.2577092517160622,0.3202817529007193,0.14910494240148162,0.08070354644231856,0.12015085678197773,0.17866009658174545,0.958160778484891,0.015018591524350575,0.9528882133012561,0.9631330950278955,0.5232998885172797,0.26096969316672225,0.42616499442586403,0.6156382385730212
0,100,1.0,30,2.7728358036279186,1.5294608567290662,2.262072325959181,3.340654258926896,2.794878700638454,1.9844640670206666,2.205687298090364,3.5549557389652677,0.29836605673742655,0.12727364148972634,0.2553858360103329,0.33972915553233474,46.5,77.8919454912624,22.762500000000003,77.34666666666665,0.9637777777777778,0.1076632088456997,0.9206555555555557,0.9951111111111111,0.29459156613627946,0.11410965202299167,0.25445223885125634,0.33413068591954914,0.1367670854557341,0.0892667831726254,0.10730789720959011,0.16931642130845215,0.9556399617534574,0.013911349090906482,0.9505718906476548,0.9604494906000227,0.4154960981047937,0.21377037009340452,0.3439102564102565,0.4966833890746933
1,20,0.0,30,1.8493761296258413,0.7043355029603914,1.6263132066571009,2.083340382288748,1.8768429469579975,0.7040246484593032,1.6416750148114974,2.1349712396741793,0.1799482373775282,0.05172748217871632,0.16205913101895797,0.19764908343359436,44.833333333333336,71.78371889816364,23.032500000000002,71.20333333333333,1.0,0.0,1.0,1.0,0.49982543080260655,0.11791575153531529,0.4563326306805905,0.5389243800768344,0.23501091881625838,0.12935226604245778,0.1928584433646569,0.28209418877671244,0.9723575891853805,0.008246715046665881,0.9694315089678542,0.9752361763655516,0.3684503901895206,0.17929038303522568,0.3060089186176143,0.427221293199554
1,20,0.2,30,1.9123115691451709,0.7538920034538404,1.6589788212707948,2.1733789430566506,1.9442627510416153,0.9996456148301344,1.6083376320125553,2.301197879851212,0.2006768020835066,0.06040536949410503,0.1802785672808405,0.22178458566200002,47.96666666666667,78.75955698257802,24.1325,78.9025,1.0,0.0,1.0,1.0,0.43806211291176755,0.12474693446109628,0.3970338258045028,0.4835697926498474,0.20717893905868018,0.08550790705723903,0.17927672970633007,0.23823442303866665,0.9684732214670663,0.011216113883722588,0.9643795859280239,0.9722402776032696,0.3697881828316611,0.1763613306108265,0.3053455964325529,0.4321125975473802
