mode,regime,volume_threshold,hft_frac,run,seed,n_ticks,shock_tick,shock_dp,speed_multiplier,softlimit,n_random,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_stress_ratio,avg_sub_iters,max_sub_iters_observed,threshold_hit_rate,executed_volume_total,book_depleted_rate,calendar_volume_per_tick_target,vstar_to_calendar_tick_ratio
calendar,calendar,,1.0,7,70142,500,200,-10,2,100,5,0.5125620795726683,0.27489797785601383,0.46313963573287076,17,0.0,1.0,1,1.0,10122,0.0,12.591199999999997,
calendar,calendar,,1.0,8,80142,500,200,-10,2,100,5,6.474157875488218,8.66367473546541,0.3446215139442232,101,0.0,1.0,1,1.0,10306,0.0,12.591199999999997,
calendar,calendar,,1.0,9,90142,500,200,-10,2,100,5,2.062093743235559,2.1046499271857386,0.2931623931623931,26,0.0,1.0,1,1.0,9435,0.0,12.591199999999997,
calendar,calendar,,1.0,10,100142,500,200,-10,2,100,5,1.7178482579777141,1.570809324526854,0.12195121951219512,45,0.0,1.0,1,1.0,9228,0.0,12.591199999999997,
calendar,calendar,,1.0,11,110142,500,200,-10,2,100,5,3.370379777465686,8.91049982984824,0.242491657397108,9,0.0,1.0,1,1.0,10177,0.0,12.591199999999997,
calendar,calendar,,1.0,12,120142,500,200,-10,2,100,5,6.81174966210122,6.820496017167956,0.33362753751103263,14,0.0,1.0,1,1.0,11240,0.0,12.591199999999997,
calendar,calendar,,1.0,13,130142,500,200,-10,2,100,5,3.3801243836983095,1.678225681254565,0.5102040816326531,3,0.0,1.0,1,1.0,10568,0.0,12.591199999999997,
calendar,calendar,,1.0,14,140142,500,200,-10,2,100,5,3.670064721441187,3.421116285849679,0.16141001855287562,153,0.0,1.0,1,1.0,10122,0.0,12.591199999999997,
calendar,calendar,,1.0,15,150142,500,200,-10,2,100,5,2.2225909410487374,1.8581317071142267,0.1904276985743381,8,0.0,1.0,1,1.0,9877,0.0,12.591199999999997,
calendar,calendar,,1.0,16,160142,500,200,-10,2,100,5,3.2904776874965926,4.329254890672469,0.3668032786885246,35,0.0,1.0,1,1.0,9813,0.0,12.591199999999997,
calendar,calendar,,1.0,17,170142,500,200,-10,2,100,5,3.8416903192049734,3.9547514432420305,0.3502762430939227,8,0.0,1.0,1,1.0,9764,0.0,12.591199999999997,
calendar,calendar,,1.0,18,180142,500,200,-10,2,100,5,2.186274672702719,1.3177672177382476,0.21684587813620063,62,0.0,1.0,1,1.0,9277,0.0,12.591199999999997,
calendar,calendar,,1.0,19,190142,500,200,-10,2,100,5,2.4785469146674775,2.714171098800892,0.2575107296137339,9,0.0,1.0,1,1.0,9580,0.0,12.591199999999997,
calendar,calendar,,1.0,20,200142,500,200,-10,2,100,5,2.667995902309354,1.6756590025920672,0.26737967914438504,44,0.0,1.0,1,1.0,10924,0.0,12.591199999999997,
calendar,calendar,,1.0,21,210142,500,200,-10,2,100,5,2.7548900422440807,2.7615191247861524,0.46835443037974683,41,0.0,1.0,1,1.0,10149,0.0,12.591199999999997,
calendar,calendar,,1.0,22,220142,500,200,-10,2,100,5,2.0709605218602105,2.2004259984424857,0.19736842105263158,67,0.0,1.0,1,1.0,9028,0.0,12.591199999999997,
calendar,calendar,,1.0,23,230142,500,200,-10,2,100,5,1.8173697380332514,1.2430774273424532,0.32487309644670054,33,0.0,1.0,1,1.0,10038,0.0,12.591199999999997,
calendar,calendar,,1.0,24,240142,500,200,-10,2,100,5,2.389086425181401,2.6914678233818567,0.1927710843373494,44,0.0,1.0,1,1.0,8894,0.0,12.591199999999997,
calendar,calendar,,1.0,25,250142,500,200,-10,2,100,5,2.4467012902483627,1.5908460372145414,0.11734164070612667,1,0.0,1.0,1,1.0,9808,0.0,12.591199999999997,
calendar,calendar,,1.0,26,260142,500,200,-10,2,100,5,2.7949714589153367,3.108701248441315,0.36127744510978044,15,0.0,1.0,1,1.0,9855,0.0,12.591199999999997,
calendar,calendar,,1.0,27,270142,500,200,-10,2,100,5,5.267843335605047,3.5604393623740225,0.8051075268817205,0,0.0,1.0,1,1.0,11047,0.0,12.591199999999997,
calendar,calendar,,1.0,28,280142,500,200,-10,2,100,5,2.3033152059817055,2.526615577549698,0.1010416666666667,16,0.0,1.0,1,1.0,9734,0.0,12.591199999999997,
calendar,calendar,,1.0,29,290142,500,200,-10,2,100,5,1.2030204404657308,1.0541720075998604,0.21046892039258447,14,0.0,1.0,1,1.0,9319,0.0,12.591199999999997,
event_time,event_time_V6,6.0,0.0,0,1000642,500,200,-10,2,100,5,1.1537837068610042,1.5928872933912592,0.20930232558139533,300,0.0,1.23,3,1.0,6499,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,1,1010642,500,200,-10,2,100,5,1.1706449275710404,0.8237147197105573,0.10628465804066543,17,0.0,1.192,3,1.0,6891,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,2,1020642,500,200,-10,2,100,5,1.2950243387790485,1.5466404567822198,0.16576964477933268,14,0.0,1.196,4,1.0,6752,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,3,1030642,500,200,-10,2,100,5,1.7804110234953698,2.785224956500365,0.25327510917030555,26,0.0,1.146,3,1.0,8153,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,4,1040642,500,200,-10,2,100,5,2.573882206233431,2.1342604437885218,0.09543147208121833,16,0.0,1.176,3,1.0,7379,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,5,1050642,500,200,-10,2,100,5,1.9876355941181096,1.6131932210400872,0.09257473481195765,26,0.0,1.182,3,1.0,7253,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,6,1060642,500,200,-10,2,100,5,2.0178965623337115,1.5562832398589435,0.1295585412667946,10,0.0,1.204,4,1.0,7208,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,7,1070642,500,200,-10,2,100,5,2.8061336056077493,2.348274239632661,0.19480519480519481,13,0.0,1.174,3,1.0,7363,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,8,1080642,500,200,-10,2,100,5,1.6416604623660467,1.6278303466823818,0.10069790628115648,14,0.0,1.206,3,1.0,7124,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,9,1090642,500,200,-10,2,100,5,1.3208303178917007,1.2901428327455566,0.16335540838852095,27,0.0,1.17,4,1.0,7025,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,10,1100642,500,200,-10,2,100,5,2.490882548462143,3.4354463662363046,0.132013201320132,9,0.0,1.194,4,1.0,7329,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,11,1110642,500,200,-10,2,100,5,3.9568837592634947,3.755616902073658,0.27419354838709675,20,0.0,1.196,3,1.0,7384,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,12,1120642,500,200,-10,2,100,5,3.6740391165895057,2.452905461137263,0.30222602739726023,13,0.0,1.214,4,1.0,7250,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,13,1130642,500,200,-10,2,100,5,0.75230205738853,0.7191174971713951,0.036585365853658625,4,0.0,1.156,3,1.0,7775,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,14,1140642,500,200,-10,2,100,5,1.4734695015356631,1.6211876401249523,0.08034026465028356,12,0.0,1.176,4,1.0,7000,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,15,1150642,500,200,-10,2,100,5,1.5456251280911275,1.4689583149321963,0.13103448275862067,15,0.0,1.156,4,1.0,6980,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,16,1160642,500,200,-10,2,100,5,0.9690066683728937,1.1545165523655088,0.17857142857142858,31,0.0,1.21,4,1.0,7453,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,17,1170642,500,200,-10,2,100,5,1.0707549055102057,1.7436529492900839,0.11256830601092893,8,0.0,1.206,3,1.0,6819,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,18,1180642,500,200,-10,2,100,5,2.823505691567678,2.7276984902157677,0.24576271186440685,21,0.0,1.182,4,1.0,7198,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,19,1190642,500,200,-10,2,100,5,1.7787178575171483,1.8967950028054479,0.2038539553752535,10,0.0,1.21,4,1.0,7248,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,20,1200642,500,200,-10,2,100,5,2.043952732558303,2.7650448580530433,0.185483870967742,59,0.0,1.196,4,1.0,7427,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,21,1210642,500,200,-10,2,100,5,1.7827007101823684,1.54690690403783,0.11712707182320435,107,0.0,1.188,3,1.0,7579,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,22,1220642,500,200,-10,2,100,5,0.7040265934617578,0.7428567243432165,0.10749506903353062,8,0.0,1.172,3,1.0,7256,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,23,1230642,500,200,-10,2,100,5,2.1897475980173313,2.0978144861661487,0.21385542168674698,61,0.0,1.16,3,1.0,6795,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,24,1240642,500,200,-10,2,100,5,3.709974892817071,3.141023838326147,0.1953352769679301,31,0.0,1.13,3,1.0,8171,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,25,1250642,500,200,-10,2,100,5,1.7474753342751872,1.8261482740451016,0.10405257393209201,5,0.0,1.212,3,1.0,6664,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,26,1260642,500,200,-10,2,100,5,3.836122599729209,3.2034228167321745,0.20019723865877723,21,0.0,1.184,3,1.0,7121,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,27,1270642,500,200,-10,2,100,5,1.7389965878018514,1.8413454043469382,0.1760491299897646,28,0.0,1.184,3,1.0,7144,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,28,1280642,500,200,-10,2,100,5,1.3402383235818571,1.7531234160340718,0.18867924528301888,18,0.0,1.226,3,1.0,6737,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.0,29,1290642,500,200,-10,2,100,5,0.8942097108173218,1.0630504443879023,0.15384615384615394,2,0.0,1.184,4,1.0,7516,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,0,1000652,500,200,-10,2,100,5,1.1026562103300508,1.0581474441715122,0.08952551477170993,23,0.0,1.15,3,1.0,6966,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,1,1010652,500,200,-10,2,100,5,2.9554919778611746,1.6451948868030362,0.3103122043519394,9,0.0,1.136,3,1.0,7761,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,2,1020652,500,200,-10,2,100,5,1.2306216277024442,1.4893692824454146,0.3595397890699904,84,0.0,1.146,3,1.0,7919,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,3,1030652,500,200,-10,2,100,5,3.8885255352348587,3.5633571912508724,0.17476635514018693,30,0.0,1.15,3,1.0,7306,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,4,1040652,500,200,-10,2,100,5,5.367157444366061,4.987511759747048,0.13951310861423213,37,0.0,1.14,3,1.0,8229,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,5,1050652,500,200,-10,2,100,5,1.3012806962462367,1.4762409335881754,0.10655737704918036,7,0.0,1.174,4,1.0,7118,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,6,1060652,500,200,-10,2,100,5,2.667676953804823,2.7834072806619394,0.25876010781671155,37,0.0,1.136,3,1.0,8252,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,7,1070652,500,200,-10,2,100,5,2.244371540078419,2.0229149050404724,0.17276422764227642,136,0.0,1.156,4,1.0,7363,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,8,1080652,500,200,-10,2,100,5,2.176746577986214,1.5272101741048032,0.18201754385964922,14,0.0,1.146,3,1.0,7051,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,9,1090652,500,200,-10,2,100,5,1.1242237480759216,1.1386800465454268,0.14524555903866254,16,0.0,1.142,3,1.0,7697,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,10,1100652,500,200,-10,2,100,5,1.6474695352215125,1.9022702879696807,0.13874614594039056,23,0.0,1.196,3,1.0,7686,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,11,1110652,500,200,-10,2,100,5,2.649686433915137,1.8020996224716788,0.19637462235649547,9,0.0,1.188,4,1.0,7539,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,12,1120652,500,200,-10,2,100,5,1.309460933593441,1.2046140319255594,0.10649819494584835,22,0.0,1.132,3,1.0,7892,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,13,1130652,500,200,-10,2,100,5,2.9566584590795015,2.29829387292041,0.09281961471103335,17,0.0,1.158,3,1.0,7796,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,14,1140652,500,200,-10,2,100,5,3.4237676386481426,3.5756149029952877,0.22160664819944598,37,0.0,1.16,3,1.0,7808,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,15,1150652,500,200,-10,2,100,5,1.224497174285108,1.5499825946600927,0.12729026036644167,145,0.0,1.134,3,1.0,7537,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,16,1160652,500,200,-10,2,100,5,2.435571303431034,2.0366446612652025,0.1642335766423358,18,0.0,1.182,3,1.0,7135,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,17,1170652,500,200,-10,2,100,5,1.8659678623864042,2.2095371216165436,0.1991828396322778,1,0.0,1.17,3,1.0,7425,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,18,1180652,500,200,-10,2,100,5,2.0332194050152146,1.7561969879317156,0.19434306569343063,22,0.0,1.168,3,1.0,7228,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,19,1190652,500,200,-10,2,100,5,2.09019683371395,2.055409607736344,0.12292358803986705,4,0.0,1.202,4,1.0,7160,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,20,1200652,500,200,-10,2,100,5,5.966715507170023,6.619951085704296,0.09626719056974457,21,0.0,1.138,3,1.0,8007,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,21,1210652,500,200,-10,2,100,5,3.0572080338710905,2.9737170951319767,0.23596673596673598,30,0.0,1.172,3,1.0,7705,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,22,1220652,500,200,-10,2,100,5,1.6551497489797067,1.338311628761458,0.2809611829944548,42,0.0,1.136,3,1.0,8088,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,23,1230652,500,200,-10,2,100,5,1.1766922468152212,1.3203774561245758,0.20872274143302175,300,0.0,1.164,3,1.0,7119,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,24,1240652,500,200,-10,2,100,5,1.7037628633962671,1.611672671909431,0.1612265084075173,18,0.0,1.15,3,1.0,7127,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,25,1250652,500,200,-10,2,100,5,1.721936492742244,2.0566693540802423,0.097029702970297,17,0.0,1.178,4,1.0,7482,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,26,1260652,500,200,-10,2,100,5,0.9656816792220896,1.1023113719348017,0.11439842209072985,18,0.0,1.16,3,1.0,7481,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,27,1270652,500,200,-10,2,100,5,1.6373450011902932,1.6595066039988475,0.18336673346693386,12,0.0,1.184,3,1.0,7557,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,28,1280652,500,200,-10,2,100,5,2.97789932813992,2.0941593981365854,0.1798642533936652,5,0.0,1.14,3,1.0,7598,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.1,29,1290652,500,200,-10,2,100,5,2.6793216496084455,2.2442719719733923,0.12962962962962962,20,0.0,1.148,3,1.0,7702,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,0,1000662,500,200,-10,2,100,5,1.8715042102396438,1.8702130094723777,0.1557296767874632,6,0.0,1.144,3,1.0,7640,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,1,1010662,500,200,-10,2,100,5,2.8078266095779556,2.614136985054462,0.24394966118102618,16,0.0,1.14,3,1.0,7300,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,2,1020662,500,200,-10,2,100,5,0.757433273187707,0.6956343627116786,0.18233944954128448,4,0.0,1.108,3,1.0,8046,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,3,1030662,500,200,-10,2,100,5,1.8361650260748343,1.7923407674174545,0.14374999999999996,5,0.0,1.132,3,1.0,7664,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,4,1040662,500,200,-10,2,100,5,2.3120093506266786,2.4174559889413687,0.17107750472589786,43,0.0,1.144,3,1.0,7314,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,5,1050662,500,200,-10,2,100,5,1.6005193513221159,1.6152407446799573,0.25304878048780494,32,0.0,1.118,3,1.0,7964,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,6,1060662,500,200,-10,2,100,5,2.4574927761497523,2.6314185673942934,0.26707000864304237,16,0.0,1.098,3,1.0,7933,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,7,1070662,500,200,-10,2,100,5,3.416977183798958,2.960802028237319,0.1744186046511628,30,0.0,1.114,4,1.0,7907,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,8,1080662,500,200,-10,2,100,5,2.879114671094687,2.939617432903901,0.17734447539461473,18,0.0,1.132,3,1.0,7541,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,9,1090662,500,200,-10,2,100,5,3.046590687784112,4.264803532325458,0.19117647058823528,28,0.0,1.126,3,1.0,7869,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,10,1100662,500,200,-10,2,100,5,1.2261001226692028,1.1391125428839675,0.1586489252814739,4,0.0,1.15,3,1.0,7647,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,11,1110662,500,200,-10,2,100,5,3.098563534390136,3.1130220818949077,0.10629921259842517,22,0.0,1.102,3,1.0,7899,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,12,1120662,500,200,-10,2,100,5,2.1917135541882704,2.22933904798855,0.095049504950495,18,0.0,1.132,3,1.0,7329,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,13,1130662,500,200,-10,2,100,5,1.22886390815202,0.8496968841345469,0.314516129032258,22,0.0,1.134,4,1.0,7481,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,14,1140662,500,200,-10,2,100,5,10.640117151006041,12.486602529000605,0.25023430178069356,300,0.0,1.108,3,1.0,8365,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,15,1150662,500,200,-10,2,100,5,2.0185454010752824,2.3370181007838133,0.11158798283261809,19,0.0,1.148,3,1.0,7413,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,16,1160662,500,200,-10,2,100,5,1.4895270257784736,1.1791608039579684,0.1383587786259542,27,0.0,1.15,3,1.0,7619,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,17,1170662,500,200,-10,2,100,5,2.0498506086490855,1.8703974024968641,0.13730803974706415,8,0.0,1.12,3,1.0,7859,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,18,1180662,500,200,-10,2,100,5,1.198100733834717,0.9677508174370941,0.22797927461139897,24,0.0,1.148,3,1.0,7415,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,19,1190662,500,200,-10,2,100,5,1.9035396734383312,1.6719560085887,0.17611940298507467,3,0.0,1.142,3,1.0,7527,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,20,1200662,500,200,-10,2,100,5,2.213684810414532,2.24434979672535,0.15844700944386145,16,0.0,1.124,3,1.0,7929,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,21,1210662,500,200,-10,2,100,5,1.453473387405653,2.396889594008548,0.1914225941422594,19,0.0,1.124,3,1.0,7811,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,22,1220662,500,200,-10,2,100,5,2.6703004193597164,2.741400708197521,0.16841103710751656,26,0.0,1.144,2,1.0,8325,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,23,1230662,500,200,-10,2,100,5,1.0367337274786517,0.7312942609312574,0.09898989898989896,2,0.0,1.14,3,1.0,7534,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,24,1240662,500,200,-10,2,100,5,0.7795258067214744,0.9150760916647614,0.1390937829293994,3,0.0,1.146,4,1.0,7690,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,25,1250662,500,200,-10,2,100,5,1.259988759732703,1.2746099753884161,0.19105312208760486,35,0.0,1.17,3,1.0,7519,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,26,1260662,500,200,-10,2,100,5,2.437659665606326,2.342314303721577,0.19002123142250535,13,0.0,1.174,3,1.0,7579,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,27,1270662,500,200,-10,2,100,5,1.4637893528128765,1.5805379827901787,0.08700102354145342,5,0.0,1.18,3,1.0,7218,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,28,1280662,500,200,-10,2,100,5,0.9831706667654749,1.1737754744791677,0.11419423692636076,66,0.0,1.158,3,1.0,7305,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.2,29,1290662,500,200,-10,2,100,5,6.0063740890184825,7.16295743120609,0.0958373668925459,19,0.0,1.104,3,1.0,8227,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,0,1000672,500,200,-10,2,100,5,4.780757689809991,6.092891786839101,0.11980198019801974,54,0.0,1.094,3,1.0,9117,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,1,1010672,500,200,-10,2,100,5,14.137068693216738,14.950942453196383,0.23487903225806447,28,0.0,1.098,4,1.0,8509,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,2,1020672,500,200,-10,2,100,5,2.965761045290223,2.1334099501690917,0.2561224489795918,83,0.0,1.116,3,1.0,8135,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,3,1030672,500,200,-10,2,100,5,1.574479006256699,2.8158728879813975,0.16806722689075632,69,0.0,1.13,3,1.0,7735,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,4,1040672,500,200,-10,2,100,5,1.4327672106327551,1.4024254429297414,0.2847358121330725,33,0.0,1.14,3,1.0,8391,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,5,1050672,500,200,-10,2,100,5,2.2461733761081177,1.879861381270711,0.2583892617449665,19,0.0,1.114,3,1.0,8258,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,6,1060672,500,200,-10,2,100,5,1.5667651497915502,1.4934871587157126,0.16786079836233372,122,0.0,1.128,4,1.0,7758,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,7,1070672,500,200,-10,2,100,5,5.44139278418625,5.83737953713139,0.14471057884231536,15,0.0,1.116,3,1.0,8494,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,8,1080672,500,200,-10,2,100,5,1.522945343505033,1.6129690290119265,0.12429378531073447,12,0.0,1.16,4,1.0,7207,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,9,1090672,500,200,-10,2,100,5,1.5860755965032007,1.782425908999429,0.08932038834951458,15,0.0,1.116,3,1.0,8029,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,10,1100672,500,200,-10,2,100,5,1.7115054502927667,1.9940264392687739,0.17116182572614108,8,0.0,1.118,3,1.0,7909,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,11,1110672,500,200,-10,2,100,5,1.252110710479396,1.506311003306921,0.09297520661157026,21,0.0,1.146,3,1.0,7836,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,12,1120672,500,200,-10,2,100,5,0.6575776610061855,0.7196527008252666,0.21790235081374318,4,0.0,1.098,3,1.0,8114,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,13,1130672,500,200,-10,2,100,5,1.7178509211360968,1.8766025265125945,0.19496166484118288,24,0.0,1.098,4,1.0,8292,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,14,1140672,500,200,-10,2,100,5,1.2836899363046015,1.1980576646488263,0.11981981981981979,185,0.0,1.116,3,1.0,8182,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,15,1150672,500,200,-10,2,100,5,3.2881168544872734,2.496824992363879,0.1638766519823788,98,0.0,1.102,4,1.0,8724,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,16,1160672,500,200,-10,2,100,5,1.34297036860297,0.8827884912521863,0.17686424474187382,17,0.0,1.126,3,1.0,8053,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,17,1170672,500,200,-10,2,100,5,2.9364644461801186,3.521107110088671,0.16355140186915887,36,0.0,1.112,3,1.0,8411,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,18,1180672,500,200,-10,2,100,5,1.7043355715599495,1.9026534656765786,0.103483606557377,38,0.0,1.13,3,1.0,7456,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,19,1190672,500,200,-10,2,100,5,1.1660965580605098,1.1887785754799345,0.14948453608247422,11,0.0,1.172,3,1.0,7280,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,20,1200672,500,200,-10,2,100,5,3.794211118581665,2.9767697057948785,0.30918367346938774,59,0.0,1.086,2,1.0,8797,0.0,12.591199999999997,0.4765232861045811
event_time,event_time_V6,6.0,0.3,21,1210672,500,200,-10,2,100,5,1.473691850239531,1.7880742803092708,0.17049180327868846,24,0.0,1.11,3,1.0,7854,0.0,12.591199999999997,0.4765232861045811
