hft_frac,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.2,0,1,1.3164496504666052,1.179975508227261,0.0963730569948186,6,1.0,20,speed
0.2,0,1,1.5816838986447883,1.5541654115519234,0.0938069216757741,32,1.0,21,speed
0.2,0,1,1.9953354074011345,1.7339536919628786,0.1769815418023886,17,1.0,22,speed
0.2,0,1,1.3209851313370222,1.2298675068440077,0.1331096196868009,7,1.0,23,speed
0.2,0,1,1.8202179995948844,2.80752284638966,0.1385729058945191,30,0.9333333333333332,24,speed
0.2,0,1,1.4488432775996762,1.7233841718923089,0.1183908045977011,48,1.0,25,speed
0.2,0,1,1.7724712079615057,1.8841471890233312,0.1822916666666666,3,1.0,26,speed
0.2,0,1,1.014209654220197,1.516798100292617,0.0962199312714775,1,1.0,27,speed
0.2,0,1,1.1790985614007166,1.0506809365676668,0.1007905138339921,10,1.0,28,speed
0.2,0,1,4.754555375517977,5.865816283953692,0.1523605150214592,33,1.0,29,speed
0.3,0,1,2.5022629442862367,2.745330740427152,0.2349056603773585,32,1.0,0,speed
0.3,0,1,1.2107234159565965,1.266359720131385,0.1652542372881356,23,1.0,1,speed
0.3,0,1,5.719664855587077,6.354933146791578,0.187311178247734,300,1.0,2,speed
0.3,0,1,1.5928836502590908,1.2878734848466955,0.2183235867446393,32,1.0,3,speed
0.3,0,1,2.7774627841316564,3.440712388167128,0.0962821734985701,27,0.9366666666666666,4,speed
0.3,0,1,2.3721066131895654,2.864876635178558,0.1408730158730159,43,1.0,5,speed
0.3,0,1,2.6132489667101435,2.671259307561161,0.109903381642512,4,1.0,6,speed
0.3,0,1,1.865934911925224,1.6292533935010405,0.0924528301886792,22,0.9733333333333334,7,speed
0.3,0,1,1.8113143700214944,2.677373781654039,0.1732199787460148,3,1.0,8,speed
0.3,0,1,1.9655157632068987,1.9820191929428848,0.1336116910229645,16,0.97,9,speed
0.3,0,1,6.536713161414898,5.802903152587418,0.0984771573604061,30,1.0,10,speed
0.3,0,1,1.11851370374231,1.091200488094621,0.1158663883089769,20,1.0,11,speed
0.3,0,1,2.8329872040199446,3.3869139677962665,0.1243184296619411,22,1.0,12,speed
0.3,0,1,2.4702950452039087,1.8653277225948883,0.2024539877300613,26,1.0,13,speed
0.3,0,1,0.7351937902871626,0.8000976570645895,0.1608775137111518,300,1.0,14,speed
0.3,0,1,1.351533738042333,1.9123148843767712,0.1868131868131867,54,1.0,15,speed
0.3,0,1,2.097822112492059,2.275593114098565,0.1528013582342954,13,1.0,16,speed
0.3,0,1,1.2189915707773826,1.8346534887219124,0.285563751317176,300,0.45,17,speed
0.3,0,1,2.531461386592546,3.850462156288529,0.1346375143843498,38,0.9233333333333332,18,speed
0.3,0,1,4.179295772689952,6.0111722603968225,0.0942028985507245,18,0.97,19,speed
0.3,0,1,1.975032317028775,2.509091425116522,0.1186974789915966,12,1.0,20,speed
0.3,0,1,0.9767670383241174,1.082482085201348,0.1532258064516129,217,1.0,21,speed
0.3,0,1,1.3101024229650065,1.3675357947130724,0.1636726546906188,216,1.0,22,speed
0.3,0,1,2.248615988900937,2.2346235607833633,0.0884146341463414,13,1.0,23,speed
0.3,0,1,0.791960207513501,0.812868421094289,0.0988372093023256,10,1.0,24,speed
0.3,0,1,2.075804496110712,2.1862171607895218,0.0956097560975609,20,0.9866666666666668,25,speed
0.3,0,1,6.060895231357442,9.390944583719545,0.1713688610240334,51,0.87,26,speed
0.3,0,1,1.2728734870724274,1.1183353867357388,0.1039215686274509,3,1.0,27,speed
0.3,0,1,0.8466059550904846,0.690492490096316,0.0805998125585755,10,1.0,28,speed
0.3,0,1,1.44281304590032,2.0615462523662065,0.1173469387755102,21,0.2233333333333333,29,speed
0.4,0,1,1.115591524531519,1.0086825090088785,0.1058823529411765,34,1.0,0,speed
0.4,0,1,1.87428349221694,1.6514602549750268,0.1791221826809015,31,1.0,1,speed
0.4,0,1,1.740331012391822,1.3396145632395502,0.1982222222222222,36,1.0,2,speed
0.4,0,1,1.526267688374772,1.8468139426198875,0.1346678798908099,23,1.0,3,speed
0.4,0,1,2.6850981687295956,2.7591539755081502,0.1184056271981242,3,1.0,4,speed
0.4,0,1,1.8389323201240515,2.3162097916757656,0.1983298538622129,23,1.0,5,speed
0.4,0,1,2.0753204388106554,1.895744843391446,0.1293013555787279,13,1.0,6,speed
0.4,0,1,2.3929195302844617,2.200179634153736,0.126068376068376,6,1.0,7,speed
0.4,0,1,1.1966311926089448,0.950069095975429,0.1109999999999999,10,1.0,8,speed
0.4,0,1,0.7769621181250778,0.7029374543353917,0.0962264150943396,20,1.0,9,speed
0.4,0,1,1.461749682065957,1.6209704744455942,0.1052048726467331,11,1.0,10,speed
0.4,0,1,3.940393168219962,5.381781881447208,0.1698440207972271,18,0.78,11,speed
0.4,0,1,0.5566573187465955,0.3913346811410774,0.0841750841750841,16,1.0,12,speed
0.4,0,1,1.2555344047915138,1.2665350802843374,0.1117021276595744,20,1.0,13,speed
0.4,0,1,3.016456919057642,2.798620619183446,0.1450459652706844,23,1.0,14,speed
0.4,0,1,2.185795386392407,3.4430492899487963,0.1531707317073171,12,0.9433333333333334,15,speed
0.4,0,1,1.0313137783791448,1.1399343178120664,0.2709270927092709,31,1.0,16,speed
0.4,0,1,2.363897701321119,2.5441036573069287,0.1114258734655336,30,1.0,17,speed
0.4,0,1,2.8922781286273853,1.618163618609872,0.2547597461468721,30,1.0,18,speed
0.4,0,1,2.53871658653036,2.3260144925779933,0.1022267206477732,10,1.0,19,speed
0.4,0,1,5.895247576743611,8.047884964129217,0.185483870967742,38,0.8766666666666667,20,speed
0.4,0,1,1.1158762452403956,1.0005044494248392,0.1541541541541542,21,1.0,21,speed
0.4,0,1,1.4683055486578702,1.5251311794941655,0.0953846153846153,6,1.0,22,speed
0.4,0,1,0.6457366000027146,0.7055174274594966,0.103112840466926,17,1.0,23,speed
0.4,0,1,1.0711769530604691,0.9709537835330296,0.1825842696629213,22,1.0,24,speed
0.4,0,1,0.9499607411767036,0.6842580589999243,0.1700934579439252,7,1.0,25,speed
0.4,0,1,1.4506725331280912,1.282658807679258,0.1572700296735904,15,1.0,26,speed
0.4,0,1,6.970501540501674,5.101027325810338,0.2567829457364341,64,0.9966666666666668,27,speed
0.4,0,1,2.2718752889624705,2.4538443281836377,0.1526315789473684,26,1.0,28,speed
0.4,0,1,4.517876887924126,5.633068861505445,0.2275280898876404,21,1.0,29,speed
0.5,0,1,1.4456953252152116,1.4401142605496389,0.1051162790697674,12,1.0,0,speed
0.5,0,1,1.0103315600258689,1.3529633447526777,0.1036269430051813,12,1.0,1,speed
0.5,0,1,1.9910577498149495,3.022875689178498,0.1741397288842544,69,0.9166666666666666,2,speed
0.5,0,1,7.975137396353288,11.270635599022802,0.2053742802303263,69,0.9066666666666666,3,speed
0.5,0,1,0.4957782479821942,0.6473246478071583,0.1703775411423039,14,1.0,4,speed
0.5,0,1,1.005844652530062,0.9376026174035568,0.1194331983805667,6,1.0,5,speed
0.5,0,1,1.2915582193836384,1.1577359844460324,0.2032432432432432,13,1.0,6,speed
0.5,0,1,2.3539652383454515,2.163862167572326,0.2519230769230769,48,1.0,7,speed
0.5,0,1,2.1945276524574915,2.9284187947423796,0.2788632326820603,68,1.0,8,speed
0.5,0,1,2.925589019452953,3.072358709586683,0.1129999999999999,8,1.0,9,speed
0.5,0,1,1.5645358851979485,1.7864725887601491,0.1242484969939878,28,1.0,10,speed
0.5,0,1,3.8031301927384273,5.698971798413611,0.2233840304182509,25,1.0,11,speed
0.5,0,1,4.92505169413455,4.93125385986802,0.2835570469798657,24,1.0,12,speed
0.5,0,1,2.7684954735571243,3.1685875809428903,0.1946446961894953,18,1.0,13,speed
0.5,0,1,1.73172472404429,1.579522538095161,0.1851085832471562,20,1.0,14,speed
0.5,0,1,1.7070663585172674,1.8346426841448007,0.1175166297117517,6,1.0,15,speed
0.5,0,1,1.7885138863262124,2.2343459618510795,0.1868239921337266,300,0.8066666666666666,16,speed
0.5,0,1,1.7691160873948737,1.95459011891014,0.1092843326885881,28,0.99,17,speed
0.5,0,1,4.030938465583331,2.9565226561936835,0.2324324324324324,17,1.0,18,speed
0.5,0,1,3.018708155998339,3.166727288702662,0.0992978936810431,54,0.1233333333333333,19,speed
0.5,0,1,5.289195541249674,7.334948493280942,0.1564960629921259,48,1.0,20,speed
0.5,0,1,1.3378890314182934,1.3465101389587697,0.1393354769560557,12,1.0,21,speed
0.5,0,1,1.6293331984314912,1.9116910073676605,0.1292372881355932,12,1.0,22,speed
0.5,0,1,0.6130984297644987,0.4636707109198383,0.0921052631578947,20,1.0,23,speed
0.5,0,1,3.0444892678114623,3.139227905749282,0.2444889779559117,37,1.0,24,speed
0.5,0,1,2.3718069675735447,3.0990680622710065,0.2042175360710321,35,1.0,25,speed
0.5,0,1,3.0620759096759875,3.9175926333953166,0.1104100946372239,11,1.0,26,speed
0.5,0,1,5.048110596672948,9.027604457821164,0.1179596174282677,12,1.0,27,speed
0.5,0,1,1.5287177527524347,1.856942187294583,0.1636904761904762,69,1.0,28,speed
0.5,0,1,2.0474931182602423,2.447287026479519,0.1101321585903083,16,0.9633333333333334,29,speed
0.6,0,1,2.693057689609436,3.7995564243078066,0.0980392156862745,16,0.9566666666666668,0,speed
0.6,0,1,1.6006885889146316,1.8376614059080731,0.1065400843881856,20,1.0,1,speed
0.6,0,1,2.6950844028645498,2.852542470513708,0.1511758118701008,10,1.0,2,speed
0.6,0,1,1.5689791833564857,1.2409503919754865,0.1781376518218623,17,1.0,3,speed
0.6,0,1,1.157577539553496,1.3627242019931376,0.1237006237006237,12,1.0,4,speed
0.6,0,1,2.294101744906571,2.114205821035335,0.1460905349794239,3,1.0,5,speed
0.6,0,1,3.756039340649478,3.3792427382383985,0.1527638190954774,35,1.0,6,speed
0.6,0,1,2.5347315395225167,2.2172769291769066,0.091543156059285,59,0.8566666666666667,7,speed
0.6,0,1,4.047470177071816,4.53437814036186,0.2007366482504604,34,1.0,8,speed
0.6,0,1,1.6381813194614492,4.032025980367962,0.111227701993704,21,1.0,9,speed
0.6,0,1,1.295631667278282,0.9670098758121204,0.2757051865332121,27,1.0,10,speed
0.6,0,1,4.304249521198461,2.8975509292688466,0.1704433497536945,35,1.0,11,speed
0.6,0,1,1.085580988357393,1.8057488348661868,0.1242362525458248,40,1.0,12,speed
0.6,0,1,2.69775819381746,3.4636642420165944,0.1480769230769231,20,0.9266666666666666,13,speed
0.6,0,1,1.7888577181901717,2.13095906735684,0.1520572450805009,195,0.96,14,speed
0.6,0,1,9.893156774234834,10.201872102176312,0.2575599582898853,22,1.0,15,speed
0.6,0,1,1.9785385925705408,2.7752662144723774,0.1830985915492957,4,1.0,16,speed
0.6,0,1,1.859695622036208,2.3174684103350653,0.1965376782077392,32,1.0,17,speed
0.6,0,1,1.8775540924033012,2.0958365973218824,0.2118088097469541,12,1.0,18,speed
0.6,0,1,1.5450016444357453,2.143036478492017,0.1172962226640158,8,1.0,19,speed
0.6,0,1,6.1087315679702785,8.24576242352713,0.1449126413155189,40,0.98,20,speed
0.6,0,1,2.6799786259369323,2.416632096250484,0.1630094043887148,22,1.0,21,speed
0.6,0,1,3.209652276218944,4.328304778018445,0.0966796875,14,0.9866666666666668,22,speed
0.6,0,1,1.6317101818262625,1.9299942834712809,0.1734279918864097,40,1.0,23,speed
0.6,0,1,3.385036326813889,3.448981188615781,0.1885553470919324,25,0.9633333333333334,24,speed
0.6,0,1,4.062372428855655,4.864152561748292,0.2074688796680497,70,1.0,25,speed
0.6,0,1,6.669474163963241,4.726925497194473,0.2437238493723849,18,1.0,26,speed
0.6,0,1,2.348922778733733,3.0131133917068045,0.1599169262720663,24,1.0,27,speed
0.6,0,1,14.10900409912817,16.13597671631156,0.2472137791286728,38,0.9966666666666668,28,speed
0.6,0,1,1.3957509076227772,2.1361343340225445,0.1189189189189189,8,1.0,29,speed
0.7,0,1,1.8186404371273464,2.727762641595802,0.1084010840108401,62,0.8666666666666667,0,speed
0.7,0,1,1.0581969246931904,2.179245612051954,0.1195097037793667,71,0.19,1,speed
0.7,0,1,2.5977218492184946,4.33909059912333,0.1507592190889371,23,1.0,2,speed
0.7,0,1,3.4239070186244116,4.427421150830904,0.1260330578512397,29,0.93,3,speed
0.7,0,1,2.0788939101038957,1.8085827371632697,0.1589793915603533,20,1.0,4,speed
0.7,0,1,1.2565255233978665,1.134463021486689,0.1272015655577299,13,1.0,5,speed
0.7,0,1,2.9391282017643463,2.6488109330983085,0.1155419222903885,26,0.93,6,speed
0.7,0,1,1.3829836230121302,1.3153696558089747,0.1227402473834442,14,1.0,7,speed
0.7,0,1,1.6084035416113371,1.7156233739653777,0.1759656652360515,4,1.0,8,speed
0.7,0,1,1.9657459570860436,1.9778607070639065,0.1710144927536232,22,1.0,9,speed
0.7,0,1,2.0253743384012717,2.46110723400465,0.1492248062015504,11,1.0,10,speed
0.7,0,1,1.318838346664255,1.0913752299650974,0.1396588486140724,8,1.0,11,speed
0.7,0,1,1.2501398652069458,1.7449046809269353,0.1047409040793825,12,1.0,12,speed
0.7,0,1,0.9789966013302308,1.1326184918274314,0.0988258317025441,64,1.0,13,speed
0.7,0,1,1.64302094590526,1.6677463450493557,0.2782978723404256,20,1.0,14,speed
0.7,0,1,1.441384119942543,1.559668460074964,0.1138996138996138,9,1.0,15,speed
0.7,0,1,1.6704864585395849,2.019357921235685,0.1067106710671067,18,1.0,16,speed
0.7,0,1,1.4071921283204003,1.7652433650782509,0.1155462184873949,2,1.0,17,speed
0.7,0,1,1.7398305769001474,1.8339896453398363,0.0842639593908629,16,0.97,18,speed
0.7,0,1,2.774747404677688,2.5001574938557907,0.3535749265426052,69,1.0,19,speed
0.7,0,1,1.9347733979873252,1.9445361297083756,0.0798969072164949,13,1.0,20,speed
0.7,0,1,2.2176321817751647,2.6000518333840827,0.1174004192872117,73,0.7533333333333333,21,speed
0.7,0,1,1.0354653622995955,1.0569009231956024,0.1423001949317738,300,1.0,22,speed
0.7,0,1,1.4401143119224156,1.2053875195125043,0.1044467425025854,13,1.0,23,speed
0.7,0,1,1.6938457694082762,1.8599304410197983,0.1512141280353199,6,1.0,24,speed
0.7,0,1,2.145982912800763,2.8471676765619938,0.1145610278372591,196,1.0,25,speed
0.7,0,1,3.908692044477454,5.158006577418797,0.1861313868613138,48,1.0,26,speed
0.7,0,1,1.8583918018237673,2.1429533010642405,0.1016427104722793,22,0.9566666666666668,27,speed
0.7,0,1,1.1219021774154945,1.256352222178562,0.1161971830985916,5,1.0,28,speed
0.7,0,1,3.063927830388005,2.5144679204209943,0.1049949031600407,4,1.0,29,speed
0.8,0,1,1.47047803273069,1.574159641351159,0.1928429423459244,52,1.0,0,speed
0.8,0,1,1.4145574923547717,1.3767104257549752,0.1090342679127725,3,1.0,1,speed
