fast_share,run,vol_ratio,spread_ratio,recovery_time,max_drawdown,mm_panic_ratio
0.6,20,1.171844484171939,1.3682652928286787,8,0.12827715355805247,0.9733333333333334
0.6,21,1.6021006179070492,1.8849291322563464,43,0.11134676564156946,1.0
0.6,22,1.5236561832860962,1.718711797730802,7,0.16536964980544747,1.0
0.6,23,1.1888425039398114,1.2937877749745323,6,0.09476534296028881,1.0
0.6,24,1.0918389125181436,1.2089181390146992,59,0.102880658436214,1.0
0.6,25,1.2062733909510364,1.0945778257284058,219,0.11087645195353749,1.0
0.6,26,1.3205657672559763,2.417416172949499,300,0.10933940774487465,0.9966666666666667
0.6,27,1.0007647288314,1.0251933438418848,60,0.06529850746268656,1.0
0.6,28,1.4851853580722616,1.7241199452976605,300,0.1329670329670329,1.0
0.6,29,1.0861426995188896,1.2010523914834483,300,0.09860664523043948,1.0
0.7,0,1.076967692821529,1.020202358822637,9,0.07421875000000008,1.0
0.7,1,1.5304778065605615,1.3065759165223532,7,0.10972088546679504,1.0
0.7,2,1.4515891568378536,1.7575223495973193,13,0.12061855670103096,1.0
0.7,3,1.6111938940056143,1.8279238870090464,8,0.12728937728937734,1.0
0.7,4,1.1888546039274506,1.4435880178331935,19,0.12124248496993982,1.0
0.7,5,1.1444759676644396,1.481406313823545,9,0.108133971291866,1.0
0.7,6,0.9717018875573642,1.272566778811931,10,0.10434782608695649,1.0
0.7,7,1.5865575221974624,1.9419862013192537,17,0.15893385982230993,1.0
0.7,8,1.4306638292292544,1.701847972308987,253,0.11448598130841119,1.0
0.7,9,1.1405121163816028,1.1161795458959605,31,0.10939112487100111,1.0
0.7,10,1.2069507016004282,1.389646876065608,300,0.11504424778761067,1.0
0.7,11,1.999837084417515,2.469478185265042,8,0.1735294117647059,1.0
0.7,12,1.2012431488248245,1.1762634391733875,300,0.1191983122362869,1.0
0.7,13,1.0440374482379011,1.0156163419385948,22,0.11022044088176353,1.0
