run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
28,28020320,0.2,0,300,2,100,500,200,-10,1.9523136314894618,1.3839334621891166,0.3806818181818182,13,1.0,0.3886402546331911,0.3163271341519706,0.9735716575092893,0.2040133779264214
29,29020320,0.2,0,300,2,100,500,200,-10,1.5651811757148342,0.918777431873578,0.17990275526742303,99,1.0,0.4738188702490285,0.2948452979944732,0.9721700304305764,0.22742474916387959
0,40320,0.4,0,300,2,100,500,200,-10,1.1233925245241998,1.6991009844070395,0.3502879078694818,22,1.0,0.3626523007775134,0.38751964193596783,0.9797724966806901,0.1806020066889632
1,1040320,0.4,0,300,2,100,500,200,-10,6.124258441296501,7.3058724017590855,0.4227642276422765,20,1.0,0.32959240196777784,0.10509062266458205,0.9574876032577743,0.6521739130434783
2,2040320,0.4,0,300,2,100,500,200,-10,4.017038637550655,5.002837233995532,0.26424361493123766,300,0.4666666666666667,0.3500436486164126,0.27567723563215685,0.9635343602750552,0.9264214046822743
3,3040320,0.4,0,300,2,100,500,200,-10,2.733985046917178,3.104595801564756,0.2982625482625482,4,1.0,0.16392771737290196,0.22955193696366433,0.9649701155149193,0.38127090301003347
4,4040320,0.4,0,300,2,100,500,200,-10,2.5560206115615367,3.5448958857032578,0.13549039433771493,41,0.98,0.1134557932575418,0.1608840122171876,0.9532985749908341,0.5652173913043478
5,5040320,0.4,0,300,2,100,500,200,-10,2.8025324443041186,2.358997056630127,0.20634920634920634,18,0.61,0.4255103153487821,0.36651646048806746,0.9808922153221271,0.5384615384615384
6,6040320,0.4,0,300,2,100,500,200,-10,2.981072113930772,2.6898813678009867,0.44192139737991265,16,1.0,0.3065138791990519,0.14687651311047545,0.961057170869884,0.5284280936454849
7,7040320,0.4,0,300,2,100,500,200,-10,0.925478652530269,0.9665945851249937,0.0912698412698413,2,1.0,0.17045128981049515,0.14627465840207143,0.9660887384997991,0.18729096989966554
8,8040320,0.4,0,300,2,100,500,200,-10,3.17031119909607,4.21109289187532,0.39717741935483875,35,0.9333333333333333,0.4052426538734895,0.33838916199413255,0.9733528420142494,0.3277591973244147
9,9040320,0.4,0,300,2,100,500,200,-10,0.8429094787373257,1.189639792994603,0.10598111227701988,25,0.08666666666666667,0.37818954479097205,0.2079668262274925,0.9388371247339954,0.030100334448160536
10,10040320,0.4,0,300,2,100,500,200,-10,1.7570034587090515,1.345272145056669,0.113849765258216,10,1.0,0.4862758984941314,0.37021366377128767,0.9745599039153926,0.27424749163879597
11,11040320,0.4,0,300,2,100,500,200,-10,2.5155594912633212,2.5467850757932218,0.3404689092762487,160,0.95,0.33823847941566537,0.17462508244558575,0.9639839641823327,0.23745819397993312
12,12040320,0.4,0,300,2,100,500,200,-10,2.2971832456333345,3.5709582821233536,0.15980861244019143,30,1.0,0.3125750399357271,0.29220552282246653,0.962957941585209,0.6789297658862876
13,13040320,0.4,0,300,2,100,500,200,-10,1.3245492633535776,1.6758608973638687,0.26512096774193544,3,1.0,0.49696185042664326,0.18959689803167804,0.976211516690858,0.11705685618729098
14,14040320,0.4,0,300,2,100,500,200,-10,2.5114423505776893,2.8232723263084902,0.20039880358923226,9,1.0,0.2543217736350357,0.21739927264699788,0.9716723522529253,0.3712374581939799
15,15040320,0.4,0,300,2,100,500,200,-10,3.181880554709549,2.4836942509166335,0.13995943204868153,15,1.0,0.19475691569693715,0.13741016328568756,0.9688169520800464,0.5150501672240803
16,16040320,0.4,0,300,2,100,500,200,-10,2.4458573128135868,3.531956795350034,0.20729166666666674,15,1.0,0.3952089496732318,0.26256518221065994,0.975044042333994,0.43478260869565216
17,17040320,0.4,0,300,2,100,500,200,-10,1.851676054287291,2.228523882484967,0.333011583011583,2,1.0,0.34682154067006743,0.1974571974422099,0.9786119936537729,0.31438127090301005
18,18040320,0.4,0,300,2,100,500,200,-10,2.871373668792467,2.4273512355220723,0.3567708333333334,127,1.0,0.3384468169872635,0.07179845169973975,0.9465779921780566,0.4916387959866221
19,19040320,0.4,0,300,2,100,500,200,-10,0.7015573331320445,0.823418223929303,0.12725344644750797,1,1.0,0.25565195754152487,0.18463207596468084,0.96890688428723,0.043478260869565216
20,20040320,0.4,0,300,2,100,500,200,-10,0.8771212595016219,1.2501066957543,0.0903426791277259,1,1.0,0.14437996141208503,0.126087773350738,0.9643444774851686,0.07023411371237458
21,21040320,0.4,0,300,2,100,500,200,-10,1.28513932472247,1.9227219874648833,0.2038724373576309,4,1.0,0.5442469493057361,0.11933956046104742,0.9787413618163631,0.13712374581939799
22,22040320,0.4,0,300,2,100,500,200,-10,2.5137741270982334,2.5195584606947974,0.264321608040201,12,1.0,0.2734150364585902,0.22585154436839452,0.9706911156332597,0.6923076923076923
23,23040320,0.4,0,300,2,100,500,200,-10,2.238276381665176,4.179642158374904,0.3354101765316718,300,0.5166666666666667,0.34443557603814284,0.10116267257401299,0.9655211680779576,0.8193979933110368
24,24040320,0.4,0,300,2,100,500,200,-10,2.541507664163659,2.527099610137528,0.25350877192982463,11,0.3466666666666667,0.41045229956616736,0.3911523610149822,0.9781449949854994,0.4816053511705686
25,25040320,0.4,0,300,2,100,500,200,-10,4.415467264609267,4.185339817422348,0.31351351351351353,30,1.0,0.16864632846964905,0.028318419397499673,0.9429652356198918,0.4983277591973244
26,26040320,0.4,0,300,2,100,500,200,-10,1.8343551260184534,2.0930880290856075,0.38888888888888884,15,1.0,0.23054524020912145,0.27790576563383573,0.9695225117114723,0.22742474916387959
