hft_frac,shock_dp,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.2,-0.5,0,2,1.277259930450071,1.0968969783169038,0.2513312034078808,0,1.0,15,shock_magnitude
0.2,-0.5,0,2,1.0073805278650994,0.8056015721087437,0.1781376518218623,0,1.0,16,shock_magnitude
0.2,-0.5,0,2,0.9882706952326349,1.0595260475919723,0.05733186328555681,0,1.0,17,shock_magnitude
0.2,-0.5,0,2,1.7297359621199508,1.5693190349794626,0.04219409282700422,0,1.0,18,shock_magnitude
0.2,-0.5,0,2,3.006986693158646,4.68893421409945,0.12996031746031741,0,1.0,19,shock_magnitude
0.2,-0.5,0,2,1.8806359148401326,1.782033589071449,0.029893924783028047,0,0.023333333333333334,20,shock_magnitude
0.2,-0.5,0,2,1.0082549127421236,1.1760256396797033,0.10095642933049948,0,1.0,21,shock_magnitude
0.2,-0.5,0,2,3.0325233956168627,2.5367617180067557,0.0010893246187363215,0,1.0,22,shock_magnitude
0.2,-0.5,0,2,2.136225800320808,1.8158798663214184,0.17761332099907484,0,1.0,23,shock_magnitude
0.2,-0.5,0,2,1.1824966298053206,1.2840435572321303,0.15773809523809515,300,1.0,24,shock_magnitude
0.2,-0.5,0,2,1.3935927852765744,1.3195330790382305,0.050895381715362786,0,1.0,25,shock_magnitude
0.2,-0.5,0,2,2.8809967788647888,2.3339435095835013,0.09968520461699895,0,1.0,26,shock_magnitude
0.2,-0.5,0,2,1.093025753360686,1.1524737347128908,0.175,0,1.0,27,shock_magnitude
0.2,-0.5,0,2,2.2082106550512743,2.0643872284925853,0.18848167539267016,0,1.0,28,shock_magnitude
0.2,-0.5,0,2,2.320953847764909,2.012520238713731,0.2148997134670487,26,1.0,29,shock_magnitude
0.3,-0.5,0,2,0.7044181210538599,0.6877279669205183,0.08488612836438912,1,1.0,0,shock_magnitude
0.3,-0.5,0,2,2.0413293336400886,2.0903567797731024,0.2091370558375634,2,1.0,1,shock_magnitude
0.3,-0.5,0,2,3.5208635280297735,2.405924941256915,0.14085820895522397,0,0.6033333333333334,2,shock_magnitude
0.3,-0.5,0,2,2.396772249585103,3.4446309337640755,0.27180527383367137,0,1.0,3,shock_magnitude
0.3,-0.5,0,2,3.0399162145379384,3.7874085713756385,0.023575638506876145,0,1.0,4,shock_magnitude
0.3,-0.5,0,2,1.2981857238594592,1.2296959981143034,0.08878504672897196,0,1.0,5,shock_magnitude
0.3,-0.5,0,2,2.7221243871551724,2.9470963473341896,0.07670720299345185,2,1.0,6,shock_magnitude
0.3,-0.5,0,2,4.908735010857286,4.222195850828706,0.22886421861656703,0,1.0,7,shock_magnitude
0.3,-0.5,0,2,1.0330727762570573,0.7798562510925068,0.32685512367491165,0,1.0,8,shock_magnitude
0.3,-0.5,0,2,2.7509760723742387,2.282368545324326,0.06793478260869565,0,1.0,9,shock_magnitude
0.3,-0.5,0,2,1.4957943005877685,1.5701804537513517,0.08957952468007323,0,1.0,10,shock_magnitude
0.3,-0.5,0,2,1.7888285555889003,1.7483496456354763,0.0919786096256684,0,1.0,11,shock_magnitude
0.3,-0.5,0,2,3.4486820800603257,3.6364405039070293,0.13618290258449295,0,1.0,12,shock_magnitude
0.3,-0.5,0,2,1.9856505161450824,1.8883340433499693,0.07708119218910586,0,1.0,13,shock_magnitude
0.3,-0.5,0,2,1.5929348646031491,1.2714623656128055,0.10952380952380952,0,1.0,14,shock_magnitude
0.3,-0.5,0,2,1.5226171458714624,1.3180044028094593,0.15986769570011025,0,1.0,15,shock_magnitude
0.3,-0.5,0,2,2.5443458592407158,2.8526464401291887,0.15075921908893716,0,1.0,16,shock_magnitude
0.3,-0.5,0,2,1.5556604992290215,1.4314578677011647,0.17791411042944782,0,1.0,17,shock_magnitude
0.3,-0.5,0,2,1.2837829445303988,1.4629798598252413,0.16033364226135322,0,1.0,18,shock_magnitude
0.3,-0.5,0,2,4.710321533450677,4.079466087461597,0.13826679649464463,0,0.9566666666666667,19,shock_magnitude
0.3,-0.5,0,2,3.6818334114223292,3.2920263364845828,0.09121621621621631,0,1.0,20,shock_magnitude
0.3,-0.5,0,2,1.6595650523935273,1.3069538049997131,0.033190578158458335,0,1.0,21,shock_magnitude
0.3,-0.5,0,2,2.4092081841934068,2.603126989872882,0.08981380065717419,0,1.0,22,shock_magnitude
0.3,-0.5,0,2,1.5051041820547821,2.526777255002158,0.0933734939759036,1,1.0,23,shock_magnitude
0.3,-0.5,0,2,2.5266157404938703,3.803047686823518,-0.0038167938931298255,0,1.0,24,shock_magnitude
0.3,-0.5,0,2,1.9144075121635238,3.0978052001749807,0.09109311740890688,0,0.6,25,shock_magnitude
0.3,-0.5,0,2,2.028754642944904,2.2374931454896325,0.053691275167785185,0,0.4533333333333333,26,shock_magnitude
0.3,-0.5,0,2,1.7839086794132293,1.7812834534383037,0.0074388947927735245,0,1.0,27,shock_magnitude
0.3,-0.5,0,2,1.2137555756530995,1.351480669889364,0.055026455026455055,0,1.0,28,shock_magnitude
0.3,-0.5,0,2,0.645029866278545,0.8927876493013096,0.23495145631067965,0,1.0,29,shock_magnitude
0.4,-0.5,0,2,1.7508881335627802,1.302985780688518,0.4065040650406504,0,1.0,0,shock_magnitude
0.4,-0.5,0,2,1.3579411157586,1.4185308774676184,0.011627906976744186,12,1.0,1,shock_magnitude
0.4,-0.5,0,2,0.8268530732698889,0.5852665290188945,0.05142857142857141,0,1.0,2,shock_magnitude
0.4,-0.5,0,2,2.078432217149298,2.034653606751672,0.0856236786469344,0,1.0,3,shock_magnitude
0.4,-0.5,0,2,1.6830691680401273,1.025542090846583,0.06612903225806453,0,1.0,4,shock_magnitude
0.4,-0.5,0,2,3.859520157066509,3.187933251578858,0.18918918918918914,0,1.0,5,shock_magnitude
0.4,-0.5,0,2,2.644975684532618,2.057663258657806,0.16386554621848748,0,1.0,6,shock_magnitude
0.4,-0.5,0,2,2.144374907473804,2.3447393081388994,0.015690376569037656,0,0.83,7,shock_magnitude
0.4,-0.5,0,2,2.544161064801885,3.007399995276784,0.21874999999999997,0,1.0,8,shock_magnitude
0.4,-0.5,0,2,3.089809916237872,5.01969762330689,0.06930693069306931,0,0.9266666666666666,9,shock_magnitude
0.4,-0.5,0,2,2.391845307930031,3.4966520768712117,0.23535156250000008,0,1.0,10,shock_magnitude
0.4,-0.5,0,2,4.546383149949412,4.308326538715422,0.1478494623655914,0,1.0,11,shock_magnitude
0.4,-0.5,0,2,1.951545869912026,1.8476664531324896,0.07127882599580725,0,1.0,12,shock_magnitude
0.4,-0.5,0,2,2.1945894996780826,1.7409058602853111,0.144620811287478,11,1.0,13,shock_magnitude
0.4,-0.5,0,2,1.7366277361369205,1.8994482501971712,0.12054001928640308,10,1.0,14,shock_magnitude
0.4,-0.5,0,2,1.9502851753576738,1.4718099001327127,0.2446428571428572,0,1.0,15,shock_magnitude
0.4,-0.5,0,2,1.52551264476628,1.6212471175848484,0.028627838104639602,0,1.0,16,shock_magnitude
0.4,-0.5,0,2,2.8214559758172166,4.468906467373543,0.10779816513761474,0,1.0,17,shock_magnitude
0.4,-0.5,0,2,6.085499326637045,7.791383744729105,0.1741935483870968,5,1.0,18,shock_magnitude
0.4,-0.5,0,2,3.7930494699106934,5.2730717508758875,0.09063136456211818,4,1.0,19,shock_magnitude
0.4,-0.5,0,2,2.1478308891821487,1.504243902808265,0.24242424242424243,0,1.0,20,shock_magnitude
0.4,-0.5,0,2,1.8848422492008328,1.9482302013813477,0.003344481605351139,0,1.0,21,shock_magnitude
0.4,-0.5,0,2,1.5847934080204498,1.701770590782102,0.12447257383966243,0,1.0,22,shock_magnitude
0.4,-0.5,0,2,2.2359621383986212,2.390851727905717,0.17381489841986447,0,1.0,23,shock_magnitude
0.4,-0.5,0,2,1.9152891626528896,2.0637697123862706,0.1358024691358025,0,1.0,24,shock_magnitude
0.4,-0.5,0,2,3.232372898294825,4.870524075271674,0.048025613660619,0,0.4633333333333333,25,shock_magnitude
0.4,-0.5,0,2,1.942885835331438,3.2199323747090016,0.07212475633528258,0,1.0,26,shock_magnitude
0.4,-0.5,0,2,2.485985210922631,1.9596586813625605,0.08975712777191129,0,1.0,27,shock_magnitude
0.4,-0.5,0,2,1.4255270849595807,1.3842743784465763,0.13711340206185563,0,1.0,28,shock_magnitude
0.4,-0.5,0,2,1.3983763413970638,1.4274711451855577,0.09410646387832705,0,1.0,29,shock_magnitude
0.5,-0.5,0,2,2.154664741030033,2.7127346468052287,0.026209677419354923,0,0.98,0,shock_magnitude
0.5,-0.5,0,2,1.519223686736809,1.4501012748116642,0.13500931098696461,0,1.0,1,shock_magnitude
0.5,-0.5,0,2,1.3295581323301415,1.3806993088021697,0.03671706263498911,0,1.0,2,shock_magnitude
0.5,-0.5,0,2,2.93283416038535,1.8282114074688067,0.16785714285714284,2,1.0,3,shock_magnitude
0.5,-0.5,0,2,2.2613057021899112,2.0000454761115916,0.04942965779467683,0,1.0,4,shock_magnitude
0.5,-0.5,0,2,3.398465800854667,4.979680505400236,0.14639175257731962,0,1.0,5,shock_magnitude
0.5,-0.5,0,2,1.706873915554546,1.8211660197837176,0.10910910910910916,0,1.0,6,shock_magnitude
0.5,-0.5,0,2,3.4287878143058133,3.188928737932332,0.2221030042918455,0,1.0,7,shock_magnitude
0.5,-0.5,0,2,3.4763124736726523,4.034852292424803,0.1412535079513565,0,0.9466666666666667,8,shock_magnitude
0.5,-0.5,0,2,3.524373135202241,2.6157945363539685,0.2804532577903683,0,1.0,9,shock_magnitude
0.5,-0.5,0,2,1.8528262063892622,1.4504168338391223,0.07892107892107884,0,1.0,10,shock_magnitude
0.5,-0.5,0,2,3.072414378740781,4.0423407360250225,0.028662420382165633,0,0.85,11,shock_magnitude
0.5,-0.5,0,2,2.279145413133274,2.4546096647095728,0.19854469854469864,0,1.0,12,shock_magnitude
0.5,-0.5,0,2,1.6012916369457293,1.4585995507688811,0.14702920443101708,0,1.0,13,shock_magnitude
0.5,-0.5,0,2,6.173820214024268,7.175606366699977,0.16322314049586775,0,0.9966666666666667,14,shock_magnitude
0.5,-0.5,0,2,2.7439843743213337,2.4167868578785567,0.137037037037037,0,0.7533333333333333,15,shock_magnitude
0.5,-0.5,0,2,4.644173991535652,6.058355455576746,0.2344086021505376,0,0.9033333333333333,16,shock_magnitude
0.5,-0.5,0,2,1.4273980946195206,1.0392484355707563,0.038216560509554166,0,1.0,17,shock_magnitude
0.5,-0.5,0,2,3.929467343020918,4.024783030027427,0.2530612244897959,0,1.0,18,shock_magnitude
0.5,-0.5,0,2,1.660294158498735,1.6245871635013365,0.16619183285849953,0,1.0,19,shock_magnitude
0.5,-0.5,0,2,3.664732738973949,4.413911236514163,0.1280214861235452,0,1.0,20,shock_magnitude
0.5,-0.5,0,2,0.6004082191308006,0.5120242523271367,0.09019607843137258,0,0.0,21,shock_magnitude
0.5,-0.5,0,2,1.5569062579866744,1.5229228428100372,0.1358024691358025,0,1.0,22,shock_magnitude
0.5,-0.5,0,2,2.9473641378682762,2.3794071304925763,0.1609081934846989,0,1.0,23,shock_magnitude
0.5,-0.5,0,2,1.3795337428687897,1.022060112414318,0.15743440233236153,0,1.0,24,shock_magnitude
0.5,-0.5,0,2,3.3721363610039043,3.5911714480269668,0.17880085653104927,0,1.0,25,shock_magnitude
0.5,-0.5,0,2,2.1558786703223616,2.0878744797975,0.12284069097888672,0,1.0,26,shock_magnitude
0.5,-0.5,0,2,2.0592034849728815,1.7349866741948847,0.08269961977186314,0,0.28,27,shock_magnitude
0.5,-0.5,0,2,2.428897339366305,2.356664614000065,0.0862895493767977,0,1.0,28,shock_magnitude
0.5,-0.5,0,2,3.6028423867473265,3.027503720109401,0.022271714922048998,0,1.0,29,shock_magnitude
0.6,-0.5,0,2,1.7755976551660093,1.9579213315188713,0.1766953199617956,0,1.0,0,shock_magnitude
0.6,-0.5,0,2,2.545132228471762,2.3221753680941806,0.21292775665399244,0,1.0,1,shock_magnitude
0.6,-0.5,0,2,2.2367928646362487,2.613487757300302,0.0211055276381909,0,1.0,2,shock_magnitude
0.6,-0.5,0,2,3.060886173110125,2.1405675010373155,0.20812807881773404,0,1.0,3,shock_magnitude
0.6,-0.5,0,2,4.523433035077486,7.570344915595497,0.02935222672064769,0,0.9966666666666667,4,shock_magnitude
0.6,-0.5,0,2,1.6425615788945773,1.658848842111239,0.15680751173708923,0,1.0,5,shock_magnitude
0.6,-0.5,0,2,2.4468578882391245,1.9395947514245133,0.12708333333333335,0,1.0,6,shock_magnitude
0.6,-0.5,0,2,4.052604419654716,2.920635644677567,0.22200000000000003,0,1.0,7,shock_magnitude
0.6,-0.5,0,2,2.1945282266892305,1.7861037735839933,0.3418972332015811,5,1.0,8,shock_magnitude
0.6,-0.5,0,2,1.3210726203928675,1.4888462565878604,0.12441093308199802,0,1.0,9,shock_magnitude
0.6,-0.5,0,2,1.4098440706427056,0.7566389040472815,0.19569892473118283,0,1.0,10,shock_magnitude
0.6,-0.5,0,2,1.88997331943511,2.333392812978814,0.15154639175257734,0,1.0,11,shock_magnitude
0.6,-0.5,0,2,1.189337212948061,1.3670028297548438,0.2457337883959044,0,1.0,12,shock_magnitude
0.6,-0.5,0,2,1.279969930884456,1.1366608894435821,0.08783783783783781,7,1.0,13,shock_magnitude
0.6,-0.5,0,2,0.9572398525608712,1.2867664224430342,0.17831813576494435,0,0.7,14,shock_magnitude
0.6,-0.5,0,2,2.7317304542784804,2.43926800372483,0.3162193698949825,2,1.0,15,shock_magnitude
0.6,-0.5,0,2,2.2292727559129775,1.779841812400151,0.23681776133209986,0,1.0,16,shock_magnitude
0.6,-0.5,0,2,2.964977066751046,1.9636183368421383,0.3507377979568671,2,1.0,17,shock_magnitude
0.6,-0.5,0,2,2.4905618782906,2.502753863102996,0.14020618556701026,0,1.0,18,shock_magnitude
0.6,-0.5,0,2,0.9621926023601947,0.9430390194897421,0.10275229357798167,1,1.0,19,shock_magnitude
0.6,-0.5,0,2,2.873364790790048,2.822581484875777,0.10364683301343568,0,1.0,20,shock_magnitude
0.6,-0.5,0,2,3.0236661803543115,2.457145621932942,0.0924690181124881,0,1.0,21,shock_magnitude
0.6,-0.5,0,2,2.1197269745474205,1.9737773011503688,0.19588550983899813,0,1.0,22,shock_magnitude
0.6,-0.5,0,2,2.645251133374468,2.3949241287745204,0.10840932117527864,0,1.0,23,shock_magnitude
0.6,-0.5,0,2,2.4779245063130846,2.8121184216263924,0.30792377131394183,0,1.0,24,shock_magnitude
0.6,-0.5,0,2,3.8271029739843194,4.027970766704072,0.10733262486716254,0,1.0,25,shock_magnitude
0.6,-0.5,0,2,2.3191069417277395,2.838901364004006,0.22577319587628872,0,1.0,26,shock_magnitude
0.6,-0.5,0,2,0.562896585070062,0.6300656063679902,0.2956685499058381,0,1.0,27,shock_magnitude
0.6,-0.5,0,2,2.2318362439814385,1.792194924658569,0.17201166180758018,12,1.0,28,shock_magnitude
0.6,-0.5,0,2,2.525430935276912,2.88442272709611,0.19175455417066156,0,0.9633333333333334,29,shock_magnitude
0.7,-0.5,0,2,1.6430467858243112,1.7141030226069904,0.06672519754170332,0,1.0,0,shock_magnitude
0.7,-0.5,0,2,5.789852261653987,6.274430259123261,0.26074766355140194,0,0.99,1,shock_magnitude
0.7,-0.5,0,2,2.870327209307853,3.210660759965976,0.3060773480662984,5,1.0,2,shock_magnitude
0.7,-0.5,0,2,3.4014630458368686,5.11507989103837,0.26666666666666666,0,1.0,3,shock_magnitude
0.7,-0.5,0,2,2.291066982013865,1.9255900431788655,0.12082514734774065,0,1.0,4,shock_magnitude
0.7,-0.5,0,2,10.874349184096694,9.046454823982208,0.3041825095057034,0,0.9,5,shock_magnitude
0.7,-0.5,0,2,2.1389670070247218,2.3099401970519464,0.021590909090909157,0,1.0,6,shock_magnitude
0.7,-0.5,0,2,2.465557519224024,2.537556665268521,0.19326065411298315,0,1.0,7,shock_magnitude
0.7,-0.5,0,2,1.4322609988549724,1.328798884506893,0.03765690376569032,0,1.0,8,shock_magnitude
