mode,regime,volume_threshold,hft_frac,run,seed,n_ticks,shock_tick,shock_dp,speed_multiplier,softlimit,n_random,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_stress_ratio,avg_sub_iters,max_sub_iters_observed,threshold_hit_rate,executed_volume_total,book_depleted_rate,calendar_volume_per_tick_target,vstar_to_calendar_tick_ratio
event_time,event_time_V25,25.0,0.0,20,1202542,500,200,-10,2,100,5,1.737498238542074,1.9746704043142376,0.250258531540848,30,0.0,2.862,7,1.0,16032,0.0,,
event_time,event_time_V25,25.0,0.0,21,1212542,500,200,-10,2,100,5,2.3105172264764042,3.645906571543073,0.21503131524008345,32,0.0,2.564,9,1.0,16177,0.0,,
event_time,event_time_V25,25.0,0.0,22,1222542,500,200,-10,2,100,5,1.6895013906495093,1.5331804079657319,0.19457889641819937,28,0.0,2.93,6,1.0,15778,0.0,,
event_time,event_time_V25,25.0,0.0,23,1232542,500,200,-10,2,100,5,1.732872430613901,1.5629095034592515,0.24764595103578152,1,0.0,2.716,6,1.0,15851,0.0,,
event_time,event_time_V25,25.0,0.0,24,1242542,500,200,-10,2,100,5,2.055774693126913,2.1865607621068817,0.18459915611814345,16,0.0,2.778,7,1.0,16108,0.0,,
event_time,event_time_V25,25.0,0.0,25,1252542,500,200,-10,2,100,5,4.71488599692628,3.3361186981493027,0.31293881644934807,9,0.0,2.79,8,1.0,16393,0.0,,
event_time,event_time_V25,25.0,0.0,26,1262542,500,200,-10,2,100,5,1.0129493566214491,1.1378463398125367,0.0754901960784314,2,0.0,2.822,7,1.0,16273,0.0,,
event_time,event_time_V25,25.0,0.0,27,1272542,500,200,-10,2,100,5,1.2228983209312585,1.3890216943323301,0.1394072447859494,14,0.0,2.842,7,1.0,16208,0.0,,
event_time,event_time_V25,25.0,0.0,28,1282542,500,200,-10,2,100,5,0.9275647330388136,0.9691897338665015,0.257286432160804,15,0.0,2.794,6,1.0,16016,0.0,,
event_time,event_time_V25,25.0,0.0,29,1292542,500,200,-10,2,100,5,0.8571272552924684,0.8109603132652549,0.13080568720379143,76,0.0,2.824,7,1.0,16032,0.0,,
event_time,event_time_V25,25.0,0.1,0,1002552,500,200,-10,2,100,5,2.068080973789866,2.3899139284481716,0.25450450450450446,11,0.0,2.666,7,1.0,16098,0.0,,
event_time,event_time_V25,25.0,0.1,1,1012552,500,200,-10,2,100,5,3.1165720811969297,3.1011624159191906,0.2519001085776329,18,0.0,2.622,8,1.0,16280,0.0,,
event_time,event_time_V25,25.0,0.1,2,1022552,500,200,-10,2,100,5,2.6570092000912973,3.01068220422078,0.23354958294717332,30,0.0,2.714,6,1.0,16249,0.0,,
event_time,event_time_V25,25.0,0.1,3,1032552,500,200,-10,2,100,5,2.1568204827899513,1.800200969807672,0.13218390804597702,9,0.0,2.856,7,1.0,16190,0.0,,
event_time,event_time_V25,25.0,0.1,4,1042552,500,200,-10,2,100,5,2.383995139429696,3.6298560592914,0.22773279352226722,12,0.0,2.724,6,1.0,16193,0.0,,
event_time,event_time_V25,25.0,0.1,5,1052552,500,200,-10,2,100,5,1.311679904732059,1.3071782090236184,0.22406277244986925,300,0.0,2.708,7,1.0,16248,0.0,,
event_time,event_time_V25,25.0,0.1,6,1062552,500,200,-10,2,100,5,1.3924371867744585,1.5876509338967864,0.21011673151750968,25,0.0,2.64,6,1.0,16108,0.0,,
event_time,event_time_V25,25.0,0.1,7,1072552,500,200,-10,2,100,5,1.0732535444101627,1.527206110985472,0.10920121334681507,10,0.0,2.796,7,1.0,16077,0.0,,
event_time,event_time_V25,25.0,0.1,8,1082552,500,200,-10,2,100,5,1.4128845773951184,1.0337257675814533,0.04595588235294118,2,0.0,2.738,6,1.0,16187,0.0,,
event_time,event_time_V25,25.0,0.1,9,1092552,500,200,-10,2,100,5,0.8063907832217039,0.7364133970230843,0.09249084249084256,2,0.0,2.722,6,1.0,16007,0.0,,
event_time,event_time_V25,25.0,0.1,10,1102552,500,200,-10,2,100,5,2.0097610724274526,1.4787697529121773,0.14935707220573685,8,0.0,2.628,7,1.0,16101,0.0,,
event_time,event_time_V25,25.0,0.1,11,1112552,500,200,-10,2,100,5,2.007811298245993,1.953958110919179,0.20940170940170935,20,0.0,2.692,7,1.0,16021,0.0,,
event_time,event_time_V25,25.0,0.1,12,1122552,500,200,-10,2,100,5,2.362826649843281,2.7458074608074527,0.25147579693034244,16,0.0,2.652,7,1.0,16256,0.0,,
event_time,event_time_V25,25.0,0.1,13,1132552,500,200,-10,2,100,5,1.353793074933955,1.3034906082685296,0.16842105263157894,3,0.0,2.84,6,1.0,15901,0.0,,
event_time,event_time_V25,25.0,0.1,14,1142552,500,200,-10,2,100,5,1.3351488407859595,1.401030504537034,0.17647058823529413,11,0.0,2.88,8,1.0,15866,0.0,,
event_time,event_time_V25,25.0,0.1,15,1152552,500,200,-10,2,100,5,1.9403165705830647,2.0520580249767737,0.12400793650793651,3,0.0,2.724,7,1.0,16011,0.0,,
event_time,event_time_V25,25.0,0.1,16,1162552,500,200,-10,2,100,5,1.6591239136081892,1.4938811290729213,0.08901515151515144,7,0.0,2.914,7,1.0,15977,0.0,,
event_time,event_time_V25,25.0,0.1,17,1172552,500,200,-10,2,100,5,1.4839751946626487,1.2935129652942825,0.13515981735159815,157,0.0,2.678,7,1.0,16048,0.0,,
event_time,event_time_V25,25.0,0.1,18,1182552,500,200,-10,2,100,5,1.5311902564291031,1.6303077382535873,0.20909090909090913,197,0.0,2.792,6,1.0,16007,0.0,,
event_time,event_time_V25,25.0,0.1,19,1192552,500,200,-10,2,100,5,2.146135279090198,3.3905412603179044,0.234906695938529,14,0.0,2.658,7,1.0,16362,0.0,,
event_time,event_time_V25,25.0,0.1,20,1202552,500,200,-10,2,100,5,0.7678984291351876,0.8856190314809405,0.09830866807610991,2,0.0,2.784,7,1.0,16005,0.0,,
event_time,event_time_V25,25.0,0.1,21,1212552,500,200,-10,2,100,5,1.6427027522754796,1.483306127533912,0.20959332638164763,10,0.0,2.66,7,1.0,15896,0.0,,
event_time,event_time_V25,25.0,0.1,22,1222552,500,200,-10,2,100,5,4.0787552225205905,3.80288505588201,0.26814988290398134,8,0.0,2.544,7,1.0,16659,0.0,,
event_time,event_time_V25,25.0,0.1,23,1232552,500,200,-10,2,100,5,1.5961231928461965,1.790412331967632,0.20738327904451678,14,0.0,2.694,7,1.0,16132,0.0,,
event_time,event_time_V25,25.0,0.1,24,1242552,500,200,-10,2,100,5,1.0172541331631797,1.0284980858424795,0.24033149171270715,43,0.0,2.758,7,1.0,16409,0.0,,
event_time,event_time_V25,25.0,0.1,25,1252552,500,200,-10,2,100,5,0.3816701974536152,0.4902152650963242,0.12453183520599248,12,0.0,2.722,6,1.0,16081,0.0,,
event_time,event_time_V25,25.0,0.1,26,1262552,500,200,-10,2,100,5,1.3331222089789112,1.5354928610628267,0.41693461950696675,11,0.0,2.66,7,1.0,16564,0.0,,
event_time,event_time_V25,25.0,0.1,27,1272552,500,200,-10,2,100,5,1.3005970495789576,1.397636360317632,0.14726368159203979,7,0.0,2.638,6,1.0,16319,0.0,,
event_time,event_time_V25,25.0,0.1,28,1282552,500,200,-10,2,100,5,0.9185716119798205,0.8234047480205067,0.2713097713097714,21,0.0,2.732,8,1.0,16222,0.0,,
event_time,event_time_V25,25.0,0.1,29,1292552,500,200,-10,2,100,5,1.3378393530289323,1.3650005371603984,0.22661870503597123,6,0.0,2.802,6,1.0,16018,0.0,,
event_time,event_time_V25,25.0,0.2,0,1002562,500,200,-10,2,100,5,1.9608550725658596,2.2056872475424747,0.2426395939086295,16,0.0,2.62,7,1.0,16638,0.0,,
event_time,event_time_V25,25.0,0.2,1,1012562,500,200,-10,2,100,5,1.905431475585019,1.67727903181191,0.28097560975609753,1,0.0,2.546,6,1.0,16408,0.0,,
event_time,event_time_V25,25.0,0.2,2,1022562,500,200,-10,2,100,5,1.2724809197098588,1.247346763705573,0.49609713790112747,2,0.0,2.45,7,1.0,16669,0.0,,
event_time,event_time_V25,25.0,0.2,3,1032562,500,200,-10,2,100,5,1.1789210343872512,0.9698972191991302,0.2522343594836147,8,0.0,2.45,6,1.0,16479,0.0,,
event_time,event_time_V25,25.0,0.2,4,1042562,500,200,-10,2,100,5,1.803130124481249,1.881654371574637,0.2522343594836147,15,0.0,2.558,5,1.0,16469,0.0,,
event_time,event_time_V25,25.0,0.2,5,1052562,500,200,-10,2,100,5,1.3170941371093687,1.0466679795158604,0.09931170108161266,10,0.0,2.722,7,1.0,16014,0.0,,
event_time,event_time_V25,25.0,0.2,6,1062562,500,200,-10,2,100,5,1.6359057462458855,1.707956427973194,0.19011406844106463,128,0.0,2.45,6,1.0,16621,0.0,,
event_time,event_time_V25,25.0,0.2,7,1072562,500,200,-10,2,100,5,0.9337203218692358,0.9868286756508435,0.17658349328214976,10,0.0,2.656,7,1.0,16230,0.0,,
event_time,event_time_V25,25.0,0.2,8,1082562,500,200,-10,2,100,5,2.294346969293925,1.7820760077085733,0.20169491525423727,0,0.0,2.472,6,1.0,16502,0.0,,
event_time,event_time_V25,25.0,0.2,9,1092562,500,200,-10,2,100,5,1.3984475736424478,1.300966312733927,0.1695075757575757,8,0.0,2.626,6,1.0,16103,0.0,,
event_time,event_time_V25,25.0,0.2,10,1102562,500,200,-10,2,100,5,3.4845814243862834,2.0382668699285307,0.2825278810408921,8,0.0,2.412,5,1.0,16780,0.0,,
event_time,event_time_V25,25.0,0.2,11,1112562,500,200,-10,2,100,5,3.4526325527989328,3.0735208553920135,0.20765550239234454,31,0.0,2.46,6,1.0,16782,0.0,,
event_time,event_time_V25,25.0,0.2,12,1122562,500,200,-10,2,100,5,1.234724713199284,1.2569659502216464,0.10653536257833487,36,0.0,2.72,7,1.0,16158,0.0,,
event_time,event_time_V25,25.0,0.2,13,1132562,500,200,-10,2,100,5,2.47993115019052,2.590372452280715,0.39223300970873787,131,0.0,2.512,5,1.0,16526,0.0,,
event_time,event_time_V25,25.0,0.2,14,1142562,500,200,-10,2,100,5,3.1230410287959653,3.6723067888054346,0.24342105263157898,16,0.0,2.526,6,1.0,16682,0.0,,
event_time,event_time_V25,25.0,0.2,15,1152562,500,200,-10,2,100,5,0.49957212541797086,0.6507509718483154,0.18651685393258421,6,0.0,2.58,6,1.0,16233,0.0,,
event_time,event_time_V25,25.0,0.2,16,1162562,500,200,-10,2,100,5,1.3459872353640183,1.3456240550881613,0.12993762993762994,10,0.0,2.562,6,1.0,16002,0.0,,
event_time,event_time_V25,25.0,0.2,17,1172562,500,200,-10,2,100,5,1.6791040582602832,1.648970936010609,0.16138613861386136,8,0.0,2.724,6,1.0,16056,0.0,,
event_time,event_time_V25,25.0,0.2,18,1182562,500,200,-10,2,100,5,1.822621625879405,1.5287122974162997,0.16181229773462782,7,0.0,2.526,5,1.0,16532,0.0,,
event_time,event_time_V25,25.0,0.2,19,1192562,500,200,-10,2,100,5,2.9058401590694443,2.9270727740364766,0.29046762589928055,5,0.0,2.624,6,1.0,16374,0.0,,
event_time,event_time_V25,25.0,0.2,20,1202562,500,200,-10,2,100,5,1.2980532068686998,1.550402834062127,0.2687140115163148,25,0.0,2.53,7,1.0,16371,0.0,,
event_time,event_time_V25,25.0,0.2,21,1212562,500,200,-10,2,100,5,1.9999279085449797,1.916621677487722,0.2656903765690376,54,0.0,2.632,6,1.0,16340,0.0,,
event_time,event_time_V25,25.0,0.2,22,1222562,500,200,-10,2,100,5,2.3517884557253628,2.368756637557804,0.15999999999999998,2,0.0,2.438,6,1.0,16481,0.0,,
event_time,event_time_V25,25.0,0.2,23,1232562,500,200,-10,2,100,5,1.7535558715163118,1.7640122581020614,0.2615558060879369,16,0.0,2.59,6,1.0,16361,0.0,,
event_time,event_time_V25,25.0,0.2,24,1242562,500,200,-10,2,100,5,4.873415713504631,4.203632847614685,0.32271762208067944,300,0.0,2.44,6,1.0,16447,0.0,,
event_time,event_time_V25,25.0,0.2,25,1252562,500,200,-10,2,100,5,1.9806262973320634,1.5531200154536822,0.2485029940119761,17,0.0,2.604,6,1.0,16356,0.0,,
event_time,event_time_V25,25.0,0.2,26,1262562,500,200,-10,2,100,5,2.815807446742006,2.146242741601874,0.40222222222222226,31,0.0,2.48,6,1.0,16551,0.0,,
event_time,event_time_V25,25.0,0.2,27,1272562,500,200,-10,2,100,5,0.9573466352547864,1.0770258149810754,0.2566462167689161,19,0.0,2.438,6,1.0,16483,0.0,,
event_time,event_time_V25,25.0,0.2,28,1282562,500,200,-10,2,100,5,1.8476826679882563,1.6701459958138984,0.09230769230769233,5,0.0,2.626,6,1.0,16201,0.0,,
event_time,event_time_V25,25.0,0.2,29,1292562,500,200,-10,2,100,5,2.315441390256421,1.7744366467779797,0.25688073394495414,27,0.0,2.572,6,1.0,16432,0.0,,
event_time,event_time_V25,25.0,0.3,0,1002572,500,200,-10,2,100,5,1.2379915353312918,0.675118192014912,0.09074074074074072,16,0.0,2.402,5,1.0,16138,0.0,,
event_time,event_time_V25,25.0,0.3,1,1012572,500,200,-10,2,100,5,1.192526598989134,0.9775158822098085,0.3242718446601942,12,0.0,2.444,6,1.0,16750,0.0,,
event_time,event_time_V25,25.0,0.3,2,1022572,500,200,-10,2,100,5,1.7853207667032653,1.5361696793337798,0.0793780687397709,16,0.0,2.346,5,1.0,16639,0.0,,
event_time,event_time_V25,25.0,0.3,3,1032572,500,200,-10,2,100,5,0.8973755988897962,0.7515681708201803,0.08989805375347547,12,0.0,2.564,6,1.0,16428,0.0,,
event_time,event_time_V25,25.0,0.3,4,1042572,500,200,-10,2,100,5,1.3139125821451505,1.4994322463256173,0.4853515625,8,0.0,2.31,6,1.0,16862,0.0,,
event_time,event_time_V25,25.0,0.3,5,1052572,500,200,-10,2,100,5,1.2155646963506337,1.1801114507578312,0.27519379844961245,1,0.0,2.488,6,1.0,16405,0.0,,
event_time,event_time_V25,25.0,0.3,6,1062572,500,200,-10,2,100,5,1.454663268813015,1.9386027154891543,0.3252375923970433,7,0.0,2.348,5,1.0,16519,0.0,,
event_time,event_time_V25,25.0,0.3,7,1072572,500,200,-10,2,100,5,6.628220986830081,6.239794615899836,0.3684729064039409,34,0.0,2.442,7,1.0,16610,0.0,,
event_time,event_time_V25,25.0,0.3,8,1082572,500,200,-10,2,100,5,1.2025816229685171,1.2511052637952096,0.0946094609460947,37,0.0,2.448,6,1.0,16641,0.0,,
event_time,event_time_V25,25.0,0.3,9,1092572,500,200,-10,2,100,5,2.0641669288573987,1.9502639201753116,0.14802981895633657,1,0.0,2.608,6,1.0,16352,0.0,,
event_time,event_time_V25,25.0,0.3,10,1102572,500,200,-10,2,100,5,2.265041662874105,1.4591047213184194,0.2550529355149182,7,0.0,2.574,5,1.0,16237,0.0,,
event_time,event_time_V25,25.0,0.3,11,1112572,500,200,-10,2,100,5,1.5987840707749164,1.0543390748837724,0.326241134751773,11,0.0,2.31,6,1.0,16768,0.0,,
event_time,event_time_V25,25.0,0.3,12,1122572,500,200,-10,2,100,5,0.5067819868732198,0.6672246709845627,0.11121856866537717,2,0.0,2.442,7,1.0,16605,0.0,,
event_time,event_time_V25,25.0,0.3,13,1132572,500,200,-10,2,100,5,3.3233031519481386,2.726060044491578,0.28827977315689984,5,0.0,2.404,7,1.0,16611,0.0,,
event_time,event_time_V25,25.0,0.3,14,1142572,500,200,-10,2,100,5,3.2655130753788812,2.4140255948062364,0.3896353166986564,12,0.0,2.516,7,1.0,16430,0.0,,
event_time,event_time_V25,25.0,0.3,15,1152572,500,200,-10,2,100,5,2.0353323167186756,1.786992979785893,0.2103134479271993,1,0.0,2.284,6,1.0,16978,0.0,,
event_time,event_time_V25,25.0,0.3,16,1162572,500,200,-10,2,100,5,0.8759016756099824,1.2776387841234966,0.2372685185185185,19,0.0,2.46,6,1.0,16419,0.0,,
event_time,event_time_V25,25.0,0.3,17,1172572,500,200,-10,2,100,5,0.8371548997153706,0.8872996243017736,0.2783400809716599,28,0.0,2.492,6,1.0,16525,0.0,,
event_time,event_time_V25,25.0,0.3,18,1182572,500,200,-10,2,100,5,2.392172054298216,2.0163078637888034,0.2472627737226277,20,0.0,2.58,6,1.0,16260,0.0,,
event_time,event_time_V25,25.0,0.3,19,1192572,500,200,-10,2,100,5,2.055894407236209,1.7050924926509257,0.1134235171696149,10,0.0,2.506,6,1.0,16526,0.0,,
event_time,event_time_V25,25.0,0.3,20,1202572,500,200,-10,2,100,5,6.311501999502711,7.4590376939052465,0.2244488977955911,25,0.0,2.388,6,1.0,16656,0.0,,
event_time,event_time_V25,25.0,0.3,21,1212572,500,200,-10,2,100,5,2.356267729563486,2.7206734367760466,0.1317365269461078,9,0.0,2.436,6,1.0,16473,0.0,,
event_time,event_time_V25,25.0,0.3,22,1222572,500,200,-10,2,100,5,2.054089815480573,2.3642955213964805,0.19016393442622956,4,0.0,2.466,6,1.0,16764,0.0,,
event_time,event_time_V25,25.0,0.3,23,1232572,500,200,-10,2,100,5,1.7079063213017773,1.8120200230588275,0.2120658135283364,1,0.0,2.418,6,1.0,16567,0.0,,
event_time,event_time_V25,25.0,0.3,24,1242572,500,200,-10,2,100,5,1.751078599126149,1.3593919859322985,0.178448275862069,90,0.0,2.448,6,1.0,16533,0.0,,
event_time,event_time_V25,25.0,0.3,25,1252572,500,200,-10,2,100,5,0.9150476762842156,1.3086820835381947,0.32932932932932935,17,0.0,2.518,10,1.0,16457,0.0,,
event_time,event_time_V25,25.0,0.3,26,1262572,500,200,-10,2,100,5,2.550552249939942,2.9721479137733757,0.19311875693673689,2,0.0,2.444,6,1.0,16701,0.0,,
event_time,event_time_V25,25.0,0.3,27,1272572,500,200,-10,2,100,5,1.0646216975929461,1.125219653595618,0.3861671469740634,15,0.0,2.3,6,1.0,17150,0.0,,
event_time,event_time_V25,25.0,0.3,28,1282572,500,200,-10,2,100,5,0.7138604486163826,0.9781746174705139,0.31536113936927773,300,0.0,2.288,5,1.0,17025,0.0,,
event_time,event_time_V25,25.0,0.3,29,1292572,500,200,-10,2,100,5,1.6001424192857132,0.988141003386394,0.2029147982062781,9,0.0,2.5,6,1.0,16407,0.0,,
event_time,event_time_V25,25.0,0.4,0,1002582,500,200,-10,2,100,5,2.2723247738993955,2.0928264476429534,0.44456177402323127,26,0.0,2.3,6,1.0,16905,0.0,,
event_time,event_time_V25,25.0,0.4,1,1012582,500,200,-10,2,100,5,2.7004105646089345,2.5245175007016467,0.3721356553620531,19,0.0,2.256,6,1.0,16870,0.0,,
event_time,event_time_V25,25.0,0.4,2,1022582,500,200,-10,2,100,5,3.2662769348052603,2.692796234488813,0.10576923076923068,5,0.0,2.308,6,1.0,16782,0.0,,
event_time,event_time_V25,25.0,0.4,3,1032582,500,200,-10,2,100,5,1.880464373033355,1.7994490212801342,0.17817371937639198,20,0.0,2.476,7,1.0,16530,0.0,,
event_time,event_time_V25,25.0,0.4,4,1042582,500,200,-10,2,100,5,1.9175967052167504,1.7513340315986528,0.09212880143112699,18,0.0,2.408,5,1.0,16953,0.0,,
event_time,event_time_V25,25.0,0.4,5,1052582,500,200,-10,2,100,5,1.6462870300033208,1.9916733818878314,0.3784355179704017,10,0.0,2.314,5,1.0,16829,0.0,,
event_time,event_time_V25,25.0,0.4,6,1062582,500,200,-10,2,100,5,2.143075211853702,2.2420212640570614,0.2558558558558559,15,0.0,2.328,5,1.0,16605,0.0,,
event_time,event_time_V25,25.0,0.4,7,1072582,500,200,-10,2,100,5,0.8953593072230112,0.8373234282603689,0.3048780487804878,10,0.0,2.316,5,1.0,16723,0.0,,
event_time,event_time_V25,25.0,0.4,8,1082582,500,200,-10,2,100,5,2.812030333878847,3.222263676190412,0.28086419753086417,14,0.0,2.298,8,1.0,16537,0.0,,
event_time,event_time_V25,25.0,0.4,9,1092582,500,200,-10,2,100,5,1.0956536241654042,0.8937282023019786,0.2868150684931507,41,0.0,2.454,6,1.0,16601,0.0,,
event_time,event_time_V25,25.0,0.4,10,1102582,500,200,-10,2,100,5,1.2788135616893246,1.3345348122887228,0.17068965517241377,152,0.0,2.396,5,1.0,16677,0.0,,
event_time,event_time_V25,25.0,0.4,11,1112582,500,200,-10,2,100,5,2.098728462543642,2.971797509084273,0.3677482792527041,53,0.0,2.238,6,1.0,16796,0.0,,
event_time,event_time_V25,25.0,0.4,12,1122582,500,200,-10,2,100,5,0.5131387770566677,0.4680756958314957,0.20483193277310924,59,0.0,2.392,5,1.0,16557,0.0,,
event_time,event_time_V25,25.0,0.4,13,1132582,500,200,-10,2,100,5,4.340536337936629,5.1970080361485245,0.15065722952477253,11,0.0,2.278,7,1.0,17355,0.0,,
event_time,event_time_V25,25.0,0.4,14,1142582,500,200,-10,2,100,5,1.1116960351148533,0.9424685765114422,0.18612521150592215,151,0.0,2.298,5,1.0,16665,0.0,,
event_time,event_time_V25,25.0,0.4,15,1152582,500,200,-10,2,100,5,3.886725152250143,3.1318068771175778,0.4483037156704362,37,0.0,2.314,6,1.0,17140,0.0,,
event_time,event_time_V25,25.0,0.4,16,1162582,500,200,-10,2,100,5,1.1336419625455285,1.1883048995857555,0.17462165308498254,1,0.0,2.288,5,1.0,16714,0.0,,
event_time,event_time_V25,25.0,0.4,17,1172582,500,200,-10,2,100,5,0.8964508330628788,0.8998857705197413,0.46211412535079516,36,0.0,2.39,6,1.0,16801,0.0,,
event_time,event_time_V25,25.0,0.4,18,1182582,500,200,-10,2,100,5,3.031912043192209,3.3842786149616173,0.425531914893617,3,0.0,2.158,6,1.0,17187,0.0,,
event_time,event_time_V25,25.0,0.4,19,1192582,500,200,-10,2,100,5,0.8672644280912155,0.7086323902933235,0.5304087736789631,21,0.0,2.216,5,1.0,17159,0.0,,
event_time,event_time_V25,25.0,0.4,20,1202582,500,200,-10,2,100,5,2.714208324253537,2.666827102476032,0.144973544973545,20,0.0,2.446,6,1.0,16518,0.0,,
event_time,event_time_V25,25.0,0.4,21,1212582,500,200,-10,2,100,5,1.7508789399507165,1.821705611393756,0.40645161290322573,35,0.0,2.358,5,1.0,17126,0.0,,
event_time,event_time_V25,25.0,0.4,22,1222582,500,200,-10,2,100,5,1.4088902130421421,1.442779166515895,0.20062695924764892,6,0.0,2.432,6,1.0,16218,0.0,,
event_time,event_time_V25,25.0,0.4,23,1232582,500,200,-10,2,100,5,1.8085148591079827,1.8517797630467587,0.4196940726577437,24,0.0,2.282,6,1.0,17027,0.0,,
event_time,event_time_V25,25.0,0.4,24,1242582,500,200,-10,2,100,5,2.010801331094071,2.1232395497937477,0.17399804496578689,2,0.0,2.38,5,1.0,16509,0.0,,
event_time,event_time_V25,25.0,0.4,25,1252582,500,200,-10,2,100,5,0.9095748575889674,0.7833921586005085,0.3766105054509416,17,0.0,2.374,6,1.0,16754,0.0,,
event_time,event_time_V25,25.0,0.4,26,1262582,500,200,-10,2,100,5,2.9101210315769737,2.5854784931876345,0.21171634121274405,11,0.0,2.37,6,1.0,16725,0.0,,
event_time,event_time_V25,25.0,0.4,27,1272582,500,200,-10,2,100,5,2.5544713604650884,2.2022373874636116,0.18275862068965523,7,0.0,2.286,5,1.0,16783,0.0,,
event_time,event_time_V25,25.0,0.4,28,1282582,500,200,-10,2,100,5,1.5294116965905322,1.2918918408735045,0.10972346119536126,47,0.0,2.336,6,1.0,17084,0.0,,
event_time,event_time_V25,25.0,0.4,29,1292582,500,200,-10,2,100,5,0.7882145117424443,0.8437708337130728,0.18014329580348012,8,0.0,2.342,5,1.0,16633,0.0,,
event_time,event_time_V25,25.0,0.5,0,1002592,500,200,-10,2,100,5,0.9107961200268576,0.8756071338160578,0.2716417910447761,4,0.0,2.17,5,1.0,17105,0.0,,
event_time,event_time_V25,25.0,0.5,1,1012592,500,200,-10,2,100,5,1.1353849959451787,1.1478765744602,0.12858660998937296,8,0.0,2.248,6,1.0,16710,0.0,,
event_time,event_time_V25,25.0,0.5,2,1022592,500,200,-10,2,100,5,2.171206025125846,1.9084491042406853,0.3220696937697994,10,0.0,2.134,5,1.0,17168,0.0,,
event_time,event_time_V25,25.0,0.5,3,1032592,500,200,-10,2,100,5,3.575817790977673,3.1235440998680115,0.339622641509434,48,0.0,2.256,6,1.0,16777,0.0,,
event_time,event_time_V25,25.0,0.5,4,1042592,500,200,-10,2,100,5,2.3134033444212387,3.198693504664223,0.11322751322751326,7,0.0,2.138,5,1.0,17199,0.0,,
event_time,event_time_V25,25.0,0.5,5,1052592,500,200,-10,2,100,5,3.0208430850302688,3.0644281022689603,0.21874999999999997,2,0.0,2.054,5,1.0,17163,0.0,,
event_time,event_time_V25,25.0,0.5,6,1062592,500,200,-10,2,100,5,2.0699743538484823,1.7899997146382964,0.3027698185291309,96,0.0,2.342,5,1.0,16902,0.0,,
event_time,event_time_V25,25.0,0.5,7,1072592,500,200,-10,2,100,5,1.6104025366400399,1.235811148098504,0.19947735191637625,194,0.0,2.168,5,1.0,16877,0.0,,
event_time,event_time_V25,25.0,0.5,8,1082592,500,200,-10,2,100,5,0.7206527058259234,0.980139923857151,0.2297794117647059,16,0.0,2.278,5,1.0,16663,0.0,,
event_time,event_time_V25,25.0,0.5,9,1092592,500,200,-10,2,100,5,1.7069722783150427,1.9103622776922866,0.30962343096234307,62,0.0,2.268,6,1.0,17217,0.0,,
event_time,event_time_V25,25.0,0.5,10,1102592,500,200,-10,2,100,5,1.0476016073077734,1.4139122824318318,0.2065106815869786,4,0.0,2.466,5,1.0,16394,0.0,,
event_time,event_time_V25,25.0,0.5,11,1112592,500,200,-10,2,100,5,2.1700936964073017,2.068417800366333,0.17541899441340786,19,0.0,2.178,5,1.0,17191,0.0,,
event_time,event_time_V25,25.0,0.5,12,1122592,500,200,-10,2,100,5,1.2915678494767264,1.4750865201247045,0.26206896551724135,8,0.0,2.31,5,1.0,16981,0.0,,
event_time,event_time_V25,25.0,0.5,13,1132592,500,200,-10,2,100,5,1.7257821030598193,2.099387531357602,0.195583596214511,8,0.0,2.278,5,1.0,16746,0.0,,
event_time,event_time_V25,25.0,0.5,14,1142592,500,200,-10,2,100,5,5.716376696410273,6.889503662669157,0.3743793445878848,24,0.0,2.124,5,1.0,17296,0.0,,
event_time,event_time_V25,25.0,0.5,15,1152592,500,200,-10,2,100,5,6.495455063982825,8.402724329809717,0.5809628008752736,11,0.0,2.028,5,1.0,17222,0.0,,
event_time,event_time_V25,25.0,0.5,16,1162592,500,200,-10,2,100,5,1.2040394029782095,1.0593236140852456,0.246588693957115,3,0.0,2.312,6,1.0,17138,0.0,,
event_time,event_time_V25,25.0,0.5,17,1172592,500,200,-10,2,100,5,4.838496721364901,4.372339401931081,0.11491935483870973,10,0.0,2.168,5,1.0,17049,0.0,,
event_time,event_time_V25,25.0,0.5,18,1182592,500,200,-10,2,100,5,2.4764780330905127,1.7773037594596703,0.22864768683274023,9,0.0,2.252,5,1.0,16569,0.0,,
event_time,event_time_V25,25.0,0.5,19,1192592,500,200,-10,2,100,5,2.6783540711234233,3.4352287026306243,0.3451025056947608,29,0.0,2.226,5,1.0,17034,0.0,,
event_time,event_time_V25,25.0,0.5,20,1202592,500,200,-10,2,100,5,2.7565723221265888,1.731355618674822,0.15163934426229506,1,0.0,2.188,5,1.0,16670,0.0,,
event_time,event_time_V25,25.0,0.5,21,1212592,500,200,-10,2,100,5,2.7952166291209104,2.11410517094733,0.31019522776572667,20,0.0,2.248,5,1.0,16894,0.0,,
event_time,event_time_V25,25.0,0.5,22,1222592,500,200,-10,2,100,5,3.829682608659664,4.658833834654736,0.43809523809523804,17,0.0,1.992,7,1.0,17530,0.0,,
event_time,event_time_V25,25.0,0.5,23,1232592,500,200,-10,2,100,5,2.655956459525355,2.649452294788841,0.3785310734463277,74,0.0,2.222,6,1.0,17016,0.0,,
