info_lag,book_volume,hft_frac,n_runs,vol_ratio_mean,vol_ratio_std,vol_ratio_ci_low,vol_ratio_ci_high,spread_ratio_mean,spread_ratio_std,spread_ratio_ci_low,spread_ratio_ci_high,max_drawdown_mean,max_drawdown_std,max_drawdown_ci_low,max_drawdown_ci_high,recovery_time_mean,recovery_time_std,recovery_time_ci_low,recovery_time_ci_high,mm_panic_ratio_mean,mm_panic_ratio_std,mm_panic_ratio_ci_low,mm_panic_ratio_ci_high,acf_abs_ret_1_mean,acf_abs_ret_1_std,acf_abs_ret_1_ci_low,acf_abs_ret_1_ci_high,acf_abs_ret_5_mean,acf_abs_ret_5_std,acf_abs_ret_5_ci_low,acf_abs_ret_5_ci_high,vol_persistence_mean,vol_persistence_std,vol_persistence_ci_low,vol_persistence_ci_high,high_vol_cluster_share_mean,high_vol_cluster_share_std,high_vol_cluster_share_ci_low,high_vol_cluster_share_ci_high
1,600,0.0,30,2.05070117548153,0.9664124390876623,1.731131425479899,2.4083693106946824,2.5260963387060937,2.005977682575981,1.9233506580225503,3.2633336659251344,0.1714594489204336,0.07832451838429405,0.14441918274988524,0.1990542059871165,34.06666666666667,66.0866376672389,15.365833333333335,60.4,0.9201111111111112,0.22363161301506332,0.8230805555555556,0.9900194444444446,0.5029925723168469,0.11560897998593005,0.46233860025720436,0.5419865337255872,0.19330852522747435,0.10606820949561195,0.15964406271397621,0.23232676086377177,0.9699359861596435,0.009499278546874679,0.9665289220821693,0.9730718205138363,0.38974358974358964,0.281555974487877,0.29707357859531774,0.4906967670011148
1,600,0.2,30,2.1609040532867754,1.4313715844662795,1.6996266059827154,2.6698208569883377,2.7496629187532426,2.4348240567831327,1.9905803065276775,3.5767563727408143,0.190852363192457,0.07824510914711856,0.16418779908463602,0.21810670575501057,30.033333333333335,57.02478791527075,14.299166666666668,53.03666666666666,0.9493333333333335,0.18801524353298135,0.8653333333333334,0.9994444444444445,0.3925437306966451,0.14180766139992967,0.3400998765256116,0.440293050006386,0.18518690800904278,0.11352330421832771,0.14574582382074358,0.22467708099255063,0.9655862400077172,0.011905989346890892,0.9611186204323153,0.9694981269653334,0.4073578595317725,0.26434087602928097,0.318489409141583,0.49275641025641015
1,600,0.4,30,2.512075333948045,0.9962801546505483,2.178764437724901,2.8583602790811034,2.8992072033964864,1.4867775244198342,2.409039106711351,3.421680908713855,0.24220211543179596,0.1278943046312609,0.2004944399875105,0.2884417168511449,34.2,66.89384281753105,14.833333333333334,58.30749999999999,0.9788888888888888,0.049868281163038,0.9583305555555556,0.9937805555555557,0.37586943556766683,0.11564321241915988,0.335128642719966,0.4169799128674814,0.19514117661466684,0.09330037610188212,0.1643052728982561,0.23012119397006597,0.9657253141834986,0.010367686946632735,0.9617828769788421,0.9691443018070766,0.4841694537346711,0.2314821260286757,0.4058639910813824,0.5672993311036789
1,600,0.6,30,3.042734099375182,1.815285289590728,2.4376381317926707,3.72735475907912,3.5748982924591175,2.9522498799247145,2.604084548544087,4.730977777571831,0.34449677537994383,0.1384732001025111,0.29556925788766314,0.3963779751759242,35.43333333333333,60.80703415147667,17.831666666666667,60.100833333333334,0.9886666666666667,0.034090256582632705,0.9754416666666668,0.9996666666666667,0.37260189485372786,0.08649819660955133,0.3408663580246362,0.4031972119872183,0.16603897497126802,0.09228775197800097,0.13610002240206925,0.2003669442821931,0.9645781202348233,0.009922619311540875,0.9608323777522354,0.9677712332323855,0.5020066889632107,0.2517920507808602,0.4106828316610926,0.5901142697881828
1,1000,0.0,30,2.4703517986960914,1.3306449227290287,2.0399006138821436,2.9596121018659476,2.957095359738618,2.237701031991554,2.2440024963055305,3.7748449025513966,0.15501389581397437,0.04812266447604821,0.13763798960813423,0.17171339278184994,62.86666666666667,89.10541348674434,35.42666666666667,95.60749999999999,0.9526666666666668,0.16024741407110166,0.8835472222222223,0.9957777777777779,0.45590721946716134,0.13662757079009571,0.4045534441722383,0.501564313936739,0.19365750175651547,0.11056449472058137,0.15456485138693546,0.23756823434497445,0.9676706968724802,0.010854214333920042,0.9637634262095571,0.9714473119500565,0.49130434782608706,0.2807460321962868,0.3946376811594203,0.591978818283166
1,1000,0.2,30,3.129324508575062,1.899997540123333,2.5111072524647824,3.804274392148462,4.102791691232799,3.320998975387357,3.056246478427915,5.228558563541366,0.19374136030659928,0.08502281013849376,0.16601357586698356,0.2250791463524201,29.133333333333333,21.91320391332875,21.7325,37.200833333333335,0.9566666666666666,0.0959525744924238,0.9177777777777778,0.986111111111111,0.42460201848321305,0.12277170259376873,0.38432851505780186,0.4717204985123604,0.21744941592564002,0.12531884900043572,0.1731199620958312,0.2592269988401641,0.968599749401305,0.012116025351475887,0.9641257155267055,0.9726906980767389,0.5892976588628762,0.3126865497874946,0.48294035674470465,0.6868617614269786
1,1000,0.4,30,2.4607455121877306,1.4032547164838176,2.0032774482541553,3.0142463941967828,3.0751371049161245,2.758832457284333,2.192716375146472,4.125552451208411,0.22334061345675996,0.0761778040272019,0.19750350279013687,0.25274829343484895,48.733333333333334,73.69552147218629,27.032500000000002,76.43666666666667,0.9605555555555555,0.13972354569271808,0.9085555555555556,0.9987777777777777,0.3800807081726029,0.11127179903309668,0.3414061285330039,0.42106056646322654,0.1769839928777731,0.10392447003376402,0.14032992841872696,0.2154271646617051,0.9669899070911673,0.010488412887015528,0.9631348418870301,0.9706193981930382,0.4461538461538462,0.23081953458005222,0.36655239687848384,0.525103121516165
1,1000,0.6,30,2.900307935239502,1.428212154105678,2.435356141004267,3.417788420929254,3.2837290524707425,2.378085037503791,2.521167742731825,4.214960472560471,0.26396752864032025,0.10675607090203425,0.22870147103634317,0.2992545379114023,48.8,59.39429904141213,31.12583333333334,73.77749999999999,0.9624444444444445,0.1825173761388011,0.8868166666666673,1.0,0.3439005822332874,0.09048737413518285,0.31101164845113277,0.3740076693640773,0.21074863301169336,0.0977966687638893,0.1775384828274322,0.2456495800764833,0.9649183410924004,0.009850693201186478,0.9612029219935837,0.9683079450671194,0.47770345596432556,0.22353323122509838,0.3994425863991082,0.561231884057971
1,1500,0.0,30,2.4806646859886667,1.562792964419432,1.9616448274033356,3.0660330376625304,2.3870289618096447,1.3182451706491982,1.9423677138815179,2.8704195808833135,0.16208933932658454,0.05608970507577516,0.1424824304521543,0.1819611100115016,43.86666666666667,55.38064726918621,28.563333333333336,64.73916666666666,0.9438888888888889,0.21754830939838282,0.8544444444444445,1.0,0.49736467428438186,0.13513503035294655,0.4481646315433209,0.5454349080657064,0.25379377921037083,0.1125564732176281,0.21338995072404307,0.2942004092137048,0.9717555001841713,0.012373491796471672,0.9671203174129402,0.9761678978457027,0.39899665551839464,0.24175408545898772,0.312469342251951,0.48431438127090304
1,1500,0.2,30,2.5645110148135206,1.2937602205925376,2.133815650360709,3.0500114524286,3.0848069511343854,1.9835773755696942,2.405791697229279,3.8718334500659854,0.19304972696886658,0.0701502626515586,0.16984881220651213,0.218547991777821,36.233333333333334,31.13229095697721,24.998333333333335,47.23416666666667,0.9794444444444445,0.10018405794414505,0.9406666666666667,1.0,0.421888416036903,0.11064082434731097,0.38160197719172156,0.4609892206884783,0.18184726751548688,0.11212258244717764,0.14188426410273774,0.21904832605064106,0.9681647570727168,0.011396108191681817,0.9637078750150011,0.971958049031464,0.49420289855072463,0.26996907906839224,0.39640468227424747,0.5967809364548494
