hft_frac,info_lag,book_volume,baseline_lag,baseline_book_volume,interaction_acf_abs_ret_1,baseline_acf_abs_ret_1,delay_only_acf_abs_ret_1,liquidity_only_acf_abs_ret_1,combined_acf_abs_ret_1,interaction_acf_abs_ret_5,baseline_acf_abs_ret_5,delay_only_acf_abs_ret_5,liquidity_only_acf_abs_ret_5,combined_acf_abs_ret_5,interaction_vol_persistence,baseline_vol_persistence,delay_only_vol_persistence,liquidity_only_vol_persistence,combined_vol_persistence,interaction_high_vol_cluster_share,baseline_high_vol_cluster_share,delay_only_high_vol_cluster_share,liquidity_only_high_vol_cluster_share,combined_high_vol_cluster_share,interaction_vol_ratio,baseline_vol_ratio,delay_only_vol_ratio,liquidity_only_vol_ratio,combined_vol_ratio
0.2,1,600,0,1500,-0.004932724746043116,0.32281702564868764,0.421888416036903,0.29840506505447284,0.3925437306966451,0.02135610001196417,0.19828447236870483,0.18184726751548688,0.18026801285029656,0.18518690800904278,0.0040544129576991494,0.9661077109906699,0.9681647570727168,0.9594747809679712,0.9655862400077172,-0.1375696767001115,0.4072463768115942,0.49420289855072463,0.45797101449275357,0.4073578595317725,-0.6481318338933839,2.177704965909077,2.5645110148135206,2.4222298382757157,2.1609040532867754
0.2,1,1000,0,1500,0.02084735015803746,0.32281702564868764,0.421888416036903,0.3046832779369602,0.42460201848321305,0.06557808418053043,0.19828447236870483,0.18184726751548688,0.16830853659832753,0.21744941592564002,0.003203489785868041,0.9661077109906699,0.9681647570727168,0.9633392135333901,0.968599749401305,0.020178372352285423,0.4072463768115942,0.49420289855072463,0.48216276477146036,0.5892976588628762,0.016155921802048834,2.177704965909077,2.5645110148135206,2.7263625378685696,3.129324508575062
0.2,3,300,0,1500,0.0320632222377209,0.32281702564868764,0.3403168750976479,0.33099450316069057,0.38055757484737174,0.03884584983750278,0.19828447236870483,0.23932581649516668,0.1614595915611316,0.24134678552509622,0.006298857462554097,0.9661077109906699,0.9667557604220988,0.9622806349470069,0.9692275418409898,-0.12575250836120383,0.4072463768115942,0.5931995540691192,0.3587513935340022,0.4189520624303233,-0.6748504949003178,2.177704965909077,3.1948975527013195,2.318143798734217,2.6604858906261417
0.2,3,600,0,1500,0.03353184260612585,0.32281702564868764,0.3403168750976479,0.29840506505447284,0.34943675710955896,-0.010433663658400177,0.19828447236870483,0.23932581649516668,0.18026801285029656,0.21087569331835823,0.01019414649720829,0.9661077109906699,0.9667557604220988,0.9594747809679712,0.9703169768966083,-0.16432552954292062,0.4072463768115942,0.5931995540691192,0.45797101449275357,0.47959866220735786,-0.8154145166395539,2.177704965909077,3.1948975527013195,2.4222298382757157,2.6240079084284043
0.2,3,1000,0,1500,-0.0005456831352138591,0.32281702564868764,0.3403168750976479,0.3046832779369602,0.3216374442507066,-0.03265027301460452,0.19828447236870483,0.23932581649516668,0.16830853659832753,0.17669960771018486,0.00024277346934653554,0.9661077109906699,0.9667557604220988,0.9633392135333901,0.9642300364341655,-0.18182831661092508,0.4072463768115942,0.5931995540691192,0.48216276477146036,0.4862876254180602,-1.1411088562032434,2.177704965909077,3.1948975527013195,2.7263625378685696,2.6024462684575687
0.2,5,300,0,1500,0.008701357703196133,0.32281702564868764,0.3488484587662076,0.33099450316069057,0.3657272939814067,0.10604873795688097,0.19828447236870483,0.1814093785593226,0.1614595915611316,0.25063323570863033,0.00787069665762774,0.9661077109906699,0.9675375720085205,0.9622806349470069,0.9715811926224852,0.0016722408026755842,0.4072463768115942,0.4596432552954292,0.3587513935340022,0.4128205128205128,-0.21396631771559083,2.177704965909077,2.4593945006440054,2.318143798734217,2.3858670157535546
0.2,5,600,0,1500,-0.020192746644183246,0.32281702564868764,0.3488484587662076,0.29840506505447284,0.3042437515278096,0.044131636024879906,0.19828447236870483,0.1814093785593226,0.18026801285029656,0.20752455506579423,0.006620591373480589,0.9661077109906699,0.9675375720085205,0.9594747809679712,0.9675252333593024,-0.06967670011148264,0.4072463768115942,0.4596432552954292,0.45797101449275357,0.44069119286510594,0.09051717377722479,2.177704965909077,2.4593945006440054,2.4222298382757157,2.794436546787869
0.2,5,1000,0,1500,-0.01920307882265926,0.32281702564868764,0.3488484587662076,0.3046832779369602,0.31151163223182093,0.029349632749233828,0.19828447236870483,0.1814093785593226,0.16830853659832753,0.18078307553817913,-0.001355579375342808,0.9661077109906699,0.9675375720085205,0.9633392135333901,0.9634134951758979,0.02017837235228548,0.4072463768115942,0.4596432552954292,0.48216276477146036,0.5547380156075808,-0.5505107721772116,2.177704965909077,2.4593945006440054,2.7263625378685696,2.4575413004262865
0.4,1,300,0,1500,0.01412916341005993,0.2715228944465319,0.35776858947525436,0.3156480876381374,0.4160229460769198,-0.033955258554313944,0.14826256449301647,0.18462924158381286,0.2074784836016023,0.20988990213808473,-0.0023809517286116355,0.9601586638166472,0.9627637950805888,0.966714938042728,0.9669391175780581,-0.0246376811594205,0.4580824972129319,0.5280936454849499,0.3981047937569678,0.4434782608695652,0.09743565649501074,2.731103982779951,2.985203003570859,2.3257629407188536,2.6772976180047725
0.4,1,600,0,1500,0.027467356159485645,0.2715228944465319,0.35776858947525436,0.2621563843794587,0.37586943556766683,-0.006803702627787234,0.14826256449301647,0.18462924158381286,0.1655782021516577,0.19514117661466684,0.0008456838830548374,0.9601586638166472,0.9627637950805888,0.9622744990365021,0.9657253141834986,0.00858416945373458,0.4580824972129319,0.5280936454849499,0.40557413600891856,0.4841694537346711,-0.15519036946368203,2.731103982779951,2.985203003570859,2.413166682620819,2.512075333948045
0.4,1,1000,0,1500,-0.02631328060557725,0.2715228944465319,0.35776858947525436,0.3201482937494577,0.3800807081726029,-0.03851761272280582,0.14826256449301647,0.18462924158381286,0.17913492850978255,0.1769839928777731,0.0011763137513383093,0.9601586638166472,0.9627637950805888,0.9632084620758873,0.9669899070911673,-0.0023411371237458956,0.4580824972129319,0.5280936454849499,0.37848383500557414,0.4461538461538462,-0.050014713185145165,2.731103982779951,2.985203003570859,2.2566612045819676,2.4607455121877306
0.4,3,300,0,1500,0.05001454429656682,0.2715228944465319,0.30938657835524297,0.3156480876381374,0.4035263158434153,0.003540150108386625,0.14826256449301647,0.20114584050155568,0.2074784836016023,0.2639019097185281,-0.0034012257026844184,0.9601586638166472,0.9632796111690957,0.966714938042728,0.9664346596924921,-0.18762541806020094,0.4580824972129319,0.6287625418060201,0.3981047937569678,0.38115942028985506,-0.7134101461607463,2.731103982779951,3.4942052957497856,2.3257629407188536,2.375454107527942
0.4,3,600,0,1500,0.027005317780032678,0.2715228944465319,0.30938657835524297,0.2621563843794587,0.3270253860682025,-0.03428122313060947,0.14826256449301647,0.20114584050155568,0.1655782021516577,0.18418025502958743,-0.0030286097428129377,0.9601586638166472,0.9632796111690957,0.9622744990365021,0.9623668366461376,-0.018617614269788363,0.4580824972129319,0.6287625418060201,0.40557413600891856,0.5576365663322184,-0.18791956393821607,2.731103982779951,3.4942052957497856,2.413166682620819,2.9883484316524376
0.4,3,1000,0,1500,-0.012369816382391874,0.2715228944465319,0.30938657835524297,0.3201482937494577,0.3456421612757769,-0.018141543537317617,0.14826256449301647,0.20114584050155568,0.17913492850978255,0.21387666098100414,0.0034730937702986964,0.9601586638166472,0.9632796111690957,0.9632084620758873,0.9698025031986345,-0.048383500557413694,0.4580824972129319,0.6287625418060201,0.37848383500557414,0.5007803790412486,-0.013057533384111863,2.731103982779951,3.4942052957497856,2.2566612045819676,3.0067049841676905
0.4,5,300,0,1500,-0.04018667899531403,0.2715228944465319,0.33213243288986855,0.3156480876381374,0.33607094708616003,-0.055043154970935676,0.14826256449301647,0.19978124226791563,0.2074784836016023,0.20395400640556577,-0.008634334066628169,0.9601586638166472,0.9677125019506545,0.966714938042728,0.9656344421101072,-0.06800445930880727,0.4580824972129319,0.5157190635451505,0.3981047937569678,0.3877369007803791,-0.04874379819485508,2.731103982779951,2.7252944862486426,2.3257629407188536,2.2712096459926903
0.4,5,600,0,1500,0.016492882044497004,0.2715228944465319,0.33213243288986855,0.2621563843794587,0.3392588048672924,-0.0020397961833312495,0.14826256449301647,0.19978124226791563,0.1655782021516577,0.2150570837432256,-0.0008109167288384844,0.9601586638166472,0.9677125019506545,0.9622744990365021,0.9690174204416709,-0.009698996655518322,0.4580824972129319,0.5157190635451505,0.40557413600891856,0.4535117056856188,0.011965573361077286,2.731103982779951,2.7252944862486426,2.413166682620819,2.419322759450588
