experiment,hft_frac,info_lag,liquidity_setting,metric,interaction_point,interaction_boot_mean,ci_low,ci_high,p_two_sided,ci_excludes_zero,positive_point,p_holm,p_bh,significant_holm_5pct,significant_bh_5pct,metric_family,supports_original_h3,contradicts_original_h3
book_depth,0.4,5,book_volume=600,high_vol_cluster_share,-0.0096989966555185,-0.0091931995540691,-0.1926142697881827,0.1837681159420289,0.916,False,False,1.0,0.9789312977099237,False,False,context,False,False
book_depth,0.4,5,book_volume=600,vol_persistence,-0.0008109167288384,-0.0008571165531551,-0.0095512794594693,0.0077197828412995,0.868,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
book_depth,0.4,5,book_volume=600,vol_ratio,0.0119655733610772,0.0214500757265354,-1.1897267207004565,1.2348885867782833,0.968,False,True,1.0,0.9980000000000001,False,False,context,False,False
book_depth,0.6,1,book_volume=1000,acf_abs_ret_1,-0.0335027098100521,-0.0337097916098333,-0.1061255684231106,0.0325544368637422,0.308,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=1000,acf_abs_ret_5,-0.0403843148276238,-0.0400818302062093,-0.1066239141523103,0.0244795920237289,0.23,False,False,1.0,0.8823529411764706,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=1000,high_vol_cluster_share,0.1070234113712374,0.1066057971014493,-0.0653567447045708,0.272123745819398,0.246,False,True,1.0,0.8823529411764706,False,False,context,False,False
book_depth,0.6,1,book_volume=1000,vol_persistence,-0.0007062268301408,-0.0006299722841918,-0.0082714556143758,0.007328321424105,0.87,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=1000,vol_ratio,0.7548318308738691,0.7541886933017831,-0.327791798135826,1.8574104410884436,0.164,False,True,1.0,0.7933333333333334,False,False,context,False,False
book_depth,0.6,1,book_volume=300,acf_abs_ret_1,0.0127744663711305,0.0150017439033335,-0.0722571596357977,0.1041188712404031,0.752,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=300,acf_abs_ret_5,-0.0297431833845886,-0.0317255087537092,-0.1051573388314283,0.0353267852206498,0.376,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=300,high_vol_cluster_share,0.0028985507246377,0.0006851727982163,-0.1758138238573021,0.1992084726867334,0.994,False,True,1.0,0.9980000000000001,False,False,context,False,False
book_depth,0.6,1,book_volume=300,vol_persistence,0.0364769200328849,0.0365420939642091,-0.0019505581834277,0.10296392687637,0.132,False,True,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=300,vol_ratio,-0.1209005846608684,-0.14501651453048,-1.3468350310992223,1.0554602211290218,0.816,False,False,1.0,0.9762765957446808,False,False,context,False,False
book_depth,0.6,1,book_volume=600,acf_abs_ret_1,0.0255319747019642,0.025379957225769,-0.0383486290415319,0.0932492027112447,0.48,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=600,acf_abs_ret_5,-0.0345605528409428,-0.0350105143256988,-0.0986067180834998,0.0289358840668335,0.294,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=600,high_vol_cluster_share,0.0721293199554068,0.0660995540691193,-0.0980183946488294,0.2315078037904124,0.428,False,True,1.0,0.919103139013453,False,False,context,False,False
book_depth,0.6,1,book_volume=600,vol_persistence,0.0034176507946516,0.0034710099252174,-0.0054422282265569,0.0125828720529254,0.448,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
book_depth,0.6,1,book_volume=600,vol_ratio,0.4933671694174424,0.5138950716779491,-0.6163565535505788,1.640406519420624,0.392,False,True,1.0,0.919103139013453,False,False,context,False,False
book_depth,0.6,3,book_volume=1000,acf_abs_ret_1,-0.0633854992032638,-0.0646520556891252,-0.1369721871467573,0.0059859013165103,0.08,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=1000,acf_abs_ret_5,-0.0573405801611451,-0.0562357147400435,-0.1288926575330907,0.0142816831276945,0.112,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=1000,high_vol_cluster_share,0.03355629877369,0.0355853957636566,-0.1443868450390191,0.2194091415830545,0.724,False,True,1.0,0.9762765957446808,False,False,context,False,False
book_depth,0.6,3,book_volume=1000,vol_persistence,-0.0043059722022259,-0.0043930847903448,-0.0119930686948089,0.0031967058904708,0.286,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=1000,vol_ratio,-0.1139367399766233,-0.1099022815406711,-1.3019213129485785,1.0453255503076524,0.886,False,False,1.0,0.9782005141388176,False,False,context,False,False
book_depth,0.6,3,book_volume=300,acf_abs_ret_1,-0.0280366383033381,-0.0259650461268871,-0.1023471926176965,0.0533900960850549,0.482,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=300,acf_abs_ret_5,-0.0213711205054789,-0.023985445077317,-0.0968864875944537,0.0475386589887432,0.53,False,False,1.0,0.9415,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=300,high_vol_cluster_share,-0.0112597547380154,-0.013010033444816,-0.199227982162765,0.175158862876254,0.902,False,False,1.0,0.9782005141388176,False,False,context,False,False
book_depth,0.6,3,book_volume=300,vol_persistence,0.0279038512505421,0.0260438693537863,-0.0111595410340556,0.0970766459223436,0.624,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=300,vol_ratio,-0.3146165695690786,-0.3422872297506136,-1.7452138919785332,1.1198179175507663,0.63,False,False,1.0,0.9548201438848921,False,False,context,False,False
book_depth,0.6,3,book_volume=600,acf_abs_ret_1,-0.0130547280976962,-0.012288756426625,-0.0773735977606658,0.0521834408457711,0.682,False,False,1.0,0.9733783783783784,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=600,acf_abs_ret_5,-0.0490913430476329,-0.0495189752468662,-0.1222808395514664,0.0197892296355841,0.176,False,False,1.0,0.8123076923076923,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=600,high_vol_cluster_share,-0.0546265328874025,-0.0535957636566331,-0.241736343366778,0.1098272017837235,0.57,False,False,1.0,0.9548201438848921,False,False,context,False,False
book_depth,0.6,3,book_volume=600,vol_persistence,-0.0061807443469384,-0.0063843807109107,-0.0154867342170556,0.0022284378976539,0.136,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,3,book_volume=600,vol_ratio,-0.4312071301054749,-0.4432439369064677,-1.768831564051642,0.7743531792212284,0.486,False,False,1.0,0.919103139013453,False,False,context,False,False
book_depth,0.6,5,book_volume=1000,acf_abs_ret_1,-0.0638511907167472,-0.0633265788538485,-0.1286619984168821,0.0017423908805119,0.058,False,False,1.0,0.7658823529411765,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=1000,acf_abs_ret_5,-0.0692039061872319,-0.0697464620466639,-0.1366827651896379,-0.0070011058284263,0.034,True,False,1.0,0.72,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=1000,high_vol_cluster_share,0.1133779264214048,0.1135537346711259,-0.0603372352285395,0.2843422519509477,0.206,False,True,1.0,0.8649504950495049,False,False,context,False,False
book_depth,0.6,5,book_volume=1000,vol_persistence,-0.0062955167941067,-0.006133392797697,-0.0140778204699776,0.0026842542365369,0.14,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=1000,vol_ratio,0.8145370553831128,0.7846207007722066,-0.4259923456201738,1.9452908732992904,0.19,False,True,1.0,0.822680412371134,False,False,context,False,False
book_depth,0.6,5,book_volume=300,acf_abs_ret_1,-0.0168719816120734,-0.0158013510704606,-0.091880998289123,0.065344942896399,0.702,False,False,1.0,0.9753947368421052,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=300,acf_abs_ret_5,0.0125369383943843,0.0117819738842758,-0.0711052111448091,0.1003447779700982,0.818,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=300,high_vol_cluster_share,-0.1429208472686732,-0.1436093645484949,-0.3265412486064658,0.0450418060200669,0.152,False,False,1.0,0.7785365853658536,False,False,context,False,False
book_depth,0.6,5,book_volume=300,vol_persistence,0.0267275340846389,0.0258098499468118,-0.0121387340423582,0.0951040947188055,0.64,False,True,1.0,0.9591489361702128,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=300,vol_ratio,-1.0417036265135091,-1.0341702807643194,-2.3961975097582555,0.2300891680901475,0.126,False,False,1.0,0.7785365853658536,False,False,context,False,False
book_depth,0.6,5,book_volume=600,acf_abs_ret_1,-0.0595371004340799,-0.0576586475762009,-0.1250382202209186,0.0073503406670909,0.096,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=600,acf_abs_ret_5,-0.0078115626770235,-0.0099709636529548,-0.0775319255372539,0.0572200956635725,0.754,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=600,high_vol_cluster_share,-0.0923076923076922,-0.0879539576365663,-0.249757525083612,0.074083054626533,0.282,False,False,1.0,0.9024324324324324,False,False,context,False,False
book_depth,0.6,5,book_volume=600,vol_persistence,-0.005281529208175,-0.0053841504758295,-0.0150066950885672,0.0047643643666568,0.284,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
book_depth,0.6,5,book_volume=600,vol_ratio,-0.4149174679035909,-0.452076964897746,-1.4792862987394564,0.6669843259609,0.412,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=20,acf_abs_ret_1,0.0446704036596543,0.0464391045079311,-0.0313152220152923,0.1219287270741845,0.256,False,True,1.0,0.8950819672131147,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=20,acf_abs_ret_5,0.054502744582591,0.0539503358904927,-0.022471611382003,0.1288666632475164,0.168,False,True,1.0,0.7933333333333334,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=20,high_vol_cluster_share,-0.038573021181717,-0.0394716833890746,-0.1928372352285397,0.1170624303233,0.604,False,False,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=20,vol_persistence,0.0082203367622405,0.0082047458035907,0.0002877208225685,0.016907644638282,0.044,True,True,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=20,vol_ratio,-0.393457503540763,-0.3931107888659287,-1.039636547761557,0.2392533648475592,0.232,False,False,1.0,0.8823529411764706,False,False,context,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=50,acf_abs_ret_1,-0.0620467974092699,-0.0597837373408264,-0.1435666517762598,0.0259587012394477,0.18,False,False,1.0,0.8217391304347825,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=50,acf_abs_ret_5,0.0046921423498418,0.0034051142191095,-0.0689965746943361,0.0721839383251042,0.912,False,True,1.0,0.9789312977099237,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=50,high_vol_cluster_share,-0.1696767001114829,-0.1715396878483835,-0.3563740245261985,0.0089241917502788,0.068,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=50,vol_persistence,-0.0030660225192531,-0.003015980018875,-0.0109021119524989,0.0056382373916358,0.468,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,1,softlimit=50,vol_ratio,-0.6747766205697685,-0.682166481558612,-1.417788844360332,0.0428947752793551,0.07,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=20,acf_abs_ret_1,-0.0314014408053337,-0.0321042617571628,-0.1062628842349673,0.0405186175728977,0.426,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=20,acf_abs_ret_5,-0.0557215829007948,-0.0550315953416533,-0.1230933072819589,0.0214979566103378,0.15,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=20,high_vol_cluster_share,-0.0261984392419175,-0.0299568561872909,-0.1796571906354515,0.1202926421404683,0.704,False,False,1.0,0.9753947368421052,False,False,context,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=20,vol_persistence,0.0016602699074818,0.0017353766981165,-0.0068340224663613,0.0097864517644735,0.672,False,True,1.0,0.9718771331058023,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=20,vol_ratio,-0.5668174662264511,-0.5567537425059697,-1.1845453427137576,0.0701233128244845,0.088,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=50,acf_abs_ret_1,-0.0542406916813474,-0.0532766261407874,-0.1283800640492239,0.0197212619737517,0.142,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=50,acf_abs_ret_5,-0.0300066056121239,-0.0303635105492226,-0.09493260331771,0.0303327236578306,0.362,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=50,high_vol_cluster_share,-0.0928651059085841,-0.0947060200668895,-0.2592168338907468,0.0695373467112597,0.278,False,False,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=50,vol_persistence,-0.0047403051586971,-0.0046875243545461,-0.0120003726821236,0.003189776139488,0.216,False,False,1.0,0.8807766990291263,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,3,softlimit=50,vol_ratio,-0.6788817553125504,-0.6882789707961567,-1.3872180296927463,0.0494235581966301,0.078,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=20,acf_abs_ret_1,-0.0054790080927407,-0.0045971152849204,-0.0759806223396111,0.0656071368057009,0.892,False,False,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=20,acf_abs_ret_5,0.0024832392502452,0.0007323438789765,-0.0753106908316246,0.0789677958096784,0.974,False,True,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=20,high_vol_cluster_share,0.0569676700111482,0.0576483835005574,-0.1085061315496097,0.2245345596432554,0.522,False,True,1.0,0.9365106382978724,False,False,context,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=20,vol_persistence,0.0052889767702979,0.0053344137167161,-0.0033241546964017,0.0139442201130542,0.22,False,True,1.0,0.8823529411764706,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=20,vol_ratio,-0.2621041789873284,-0.2571012772137734,-1.079800906798516,0.4821828345302977,0.522,False,False,1.0,0.9365106382978724,False,False,context,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=50,acf_abs_ret_1,-0.0155299591213798,-0.0172090317269438,-0.0831514104203353,0.0514763708228807,0.596,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=50,acf_abs_ret_5,0.0349082801600617,0.0363447734813253,-0.042968384489497,0.1103662062912515,0.316,False,True,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=50,high_vol_cluster_share,-0.0934225195094761,-0.0946464882943143,-0.2851588628762541,0.0923773690078036,0.306,False,False,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=50,vol_persistence,0.0039803756101198,0.0041049771634113,-0.0034810790892789,0.012461257778886,0.328,False,True,1.0,0.9063157894736843,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,5,softlimit=50,vol_ratio,-0.4330063311407359,-0.4279450206606633,-1.2756133112895165,0.4312583212043817,0.318,False,False,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=20,acf_abs_ret_1,-0.0323498677334238,-0.0327568306808628,-0.1115605951279839,0.0406412632537651,0.404,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=20,acf_abs_ret_5,-0.0058892435105836,-0.0071432373576389,-0.071124278910156,0.0560102572023601,0.852,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=20,high_vol_cluster_share,0.0387959866220734,0.0378352285395763,-0.1302201783723524,0.1848885172798216,0.632,False,True,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=20,vol_persistence,0.0019038480821121,0.001915602733041,-0.006624894099378,0.0100455965810387,0.662,False,True,1.0,0.9718771331058023,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=20,vol_ratio,-0.2968978293036746,-0.2937312126931557,-0.9041747164130304,0.381563331071325,0.366,False,False,1.0,0.9181395348837209,False,False,context,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=50,acf_abs_ret_1,-0.0161738608304684,-0.0164381568926278,-0.091111764259694,0.0474942591180607,0.644,False,False,1.0,0.9591489361702128,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=50,acf_abs_ret_5,-0.0091047817041459,-0.0092438346783301,-0.0693339767659447,0.0490338656497674,0.748,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=50,high_vol_cluster_share,-0.0840579710144928,-0.0835890746934225,-0.2426142697881828,0.0785005574136007,0.338,False,False,1.0,0.9181395348837209,False,False,context,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=50,vol_persistence,-0.0008260360146724,-0.0007277808021524,-0.0083302598935817,0.0067709005775239,0.858,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.0,10,softlimit=50,vol_ratio,-0.5400416967516461,-0.5424105617027731,-1.1446851159404252,0.0662649736518837,0.082,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=20,acf_abs_ret_1,-0.0291571798255155,-0.0281699328077408,-0.0950772054307822,0.0465322465918878,0.466,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=20,acf_abs_ret_5,-0.0717599654560049,-0.0701861780213824,-0.1405010001851482,0.0034905046378019,0.062,False,False,1.0,0.7658823529411765,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=20,high_vol_cluster_share,-0.0455964325529541,-0.0441580824972129,-0.206360089186176,0.1096571906354514,0.57,False,False,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=20,vol_persistence,-0.0066402400195322,-0.0065874971333408,-0.0146944266413784,0.0012643797034741,0.106,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=20,vol_ratio,-0.2667842276834613,-0.2607953958072438,-1.0398444347775226,0.430663576931909,0.488,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=50,acf_abs_ret_1,0.0183718598348177,0.0208885276128133,-0.0541358841308388,0.0981198751068325,0.604,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=50,acf_abs_ret_5,0.0108656596539871,0.0110532747987292,-0.0579369652318576,0.0847530296363449,0.778,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=50,high_vol_cluster_share,0.1191750278706801,0.1208534002229654,-0.0481716833890745,0.2718004459308804,0.152,False,True,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=50,vol_persistence,0.0027241945322553,0.003008360999906,-0.0047409247153625,0.0110164610840204,0.478,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,1,softlimit=50,vol_ratio,0.3887881376983213,0.3803428783613818,-0.3806860595889345,1.115869076825982,0.312,False,True,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=20,acf_abs_ret_1,-0.0676559951845538,-0.0668921207996988,-0.1337216959851776,-0.0005115965373538,0.048,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=20,acf_abs_ret_5,-0.1046307797275682,-0.105734034972629,-0.1773739374890463,-0.0377646267523208,0.002,True,False,0.84,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=20,high_vol_cluster_share,-0.1800445930880712,-0.176196878483835,-0.3220039018952061,-0.021964882943144,0.032,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=20,vol_persistence,-0.007355473911443,-0.0073339355472837,-0.0160927130441501,0.0007560031687912,0.084,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=20,vol_ratio,-0.8893169436109929,-0.8825825643156214,-1.6821955984255033,-0.0532684550724742,0.038,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=50,acf_abs_ret_1,0.0426156642053713,0.0410249513845243,-0.0302127020668454,0.112234242251466,0.25,False,True,1.0,0.8823529411764706,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=50,acf_abs_ret_5,-0.0319737577534729,-0.0320572701862961,-0.1068213971602003,0.0440848729343254,0.374,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=50,high_vol_cluster_share,-0.0325529542920848,-0.0339061315496098,-0.1948829431438125,0.1237541806020067,0.67,False,False,1.0,0.9718771331058023,False,False,context,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=50,vol_persistence,-0.0006248168559296,-0.0006676214392637,-0.0099462432329065,0.0088167441809573,0.872,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,3,softlimit=50,vol_ratio,-0.0253830313519638,-0.0438610359740426,-0.907775722710486,0.8490324210145526,0.9,False,False,1.0,0.9782005141388176,False,False,context,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=20,acf_abs_ret_1,-0.0587433864741047,-0.058171430838819,-0.1266166333261563,0.0159182218225947,0.106,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=20,acf_abs_ret_5,-0.0902975769492761,-0.0893197950041148,-0.1670243459237461,-0.014295821304039,0.016,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=20,high_vol_cluster_share,-0.117725752508361,-0.1154308807134894,-0.2788294314381271,0.0470596432552953,0.162,False,False,1.0,0.7933333333333334,False,False,context,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=20,vol_persistence,-0.0070986461106484,-0.007309716960383,-0.0154506858409053,0.0010618015387799,0.084,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=20,vol_ratio,-0.6851955527238167,-0.7010477738390656,-1.4174827251515731,0.046842703022206,0.066,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=50,acf_abs_ret_1,0.0637675664959492,0.0644303986877486,-0.0169280351090327,0.1395799506332797,0.116,False,True,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=50,acf_abs_ret_5,0.0281369011857697,0.0282414892817735,-0.0468931736245153,0.105779788697853,0.482,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=50,high_vol_cluster_share,-0.0035674470457079,-0.0003340022296543,-0.1670066889632107,0.1552006688963211,0.99,False,False,1.0,0.9980000000000001,False,False,context,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=50,vol_persistence,0.0052983927423537,0.0050719727404947,-0.0032125252221088,0.0134171922599362,0.242,False,True,1.0,0.8823529411764706,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,5,softlimit=50,vol_ratio,0.0725660122053881,0.0888848537744902,-0.6450323260820471,0.8832631798373152,0.838,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=20,acf_abs_ret_1,-0.0498208982319489,-0.0495863930540719,-0.1132955419379172,0.0187488521572049,0.158,False,False,1.0,0.79,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=20,acf_abs_ret_5,-0.1204496973709611,-0.1213449790924818,-0.1963430683900925,-0.0388952979418936,0.008,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=20,high_vol_cluster_share,-0.1991081382385728,-0.1988305462653289,-0.3544397993311037,-0.0244704570791527,0.02,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=20,vol_persistence,-0.0092082955422254,-0.0091354677220793,-0.0167723825044309,-0.0017737328178602,0.016,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=20,vol_ratio,-0.9450787213128518,-0.9540478444024644,-1.9311324431067272,0.0263321726829888,0.052,False,False,1.0,0.728,False,False,context,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=50,acf_abs_ret_1,0.0193011746229532,0.0190258902528008,-0.049038274817667,0.0826970125875396,0.602,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=50,acf_abs_ret_5,-0.0345005814975266,-0.0342796705780046,-0.1078809041166937,0.039182480759525,0.368,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=50,high_vol_cluster_share,-0.0132664437012262,-0.0145997770345596,-0.1751783723522854,0.1382413600891862,0.856,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=50,vol_persistence,-0.0007833910281227,-0.0009370086222814,-0.0091670697314631,0.0075106432338227,0.824,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.2,10,softlimit=50,vol_ratio,-0.1500606140235851,-0.1400592928501811,-1.2062566285171274,0.7041559604097122,0.788,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=20,acf_abs_ret_1,0.0072619333526623,0.0052625977184203,-0.0614949452476934,0.0707439152596847,0.892,False,True,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=20,acf_abs_ret_5,-0.0048579309235767,-0.0068079120164,-0.0776699332982197,0.0652321882462276,0.852,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=20,high_vol_cluster_share,-0.1225195094760313,-0.1263209587513935,-0.2810507246376812,0.0314409141583053,0.12,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=20,vol_persistence,0.0024448643375127,0.002485173738484,-0.0060960543169897,0.0112197176298055,0.574,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=20,vol_ratio,-0.7518105714708123,-0.769487076685303,-1.5709376530028387,0.026453137155709,0.062,False,False,1.0,0.7658823529411765,False,False,context,False,False
